,Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHX0_EFT[C],GHX0_MFT[C],GHX0_q_ghe[W/m],GHX0_ExFT[C],GHX1_EFT[C],GHX1_MFT[C],GHX1_q_ghe[W/m],GHX1_ExFT[C],GHX2_EFT[C],GHX2_MFT[C],GHX2_q_ghe[W/m],GHX2_ExFT[C]
5549,8.211535,10.926054,10.288738,10.477860,10.453422,10.577078,10.362641,9.091361,1.135027,7.820082,9.091361,8.133020,0.855628,7.174680,8.580246,7.790152,0.705414,7.000057
5550,8.216395,10.809326,10.369425,10.542517,10.529909,10.651183,10.155294,9.070744,1.402864,7.986193,9.070744,8.146494,1.195515,7.222245,8.577811,7.803349,1.001765,7.028886
5551,8.244071,11.049804,10.669849,10.884473,10.873799,11.026381,10.571115,9.132841,2.157864,7.694568,9.132841,8.165647,1.451097,7.198452,8.617004,7.817862,1.198966,7.018719
5552,8.314483,10.983036,10.594515,11.067211,11.058637,11.190347,10.852702,9.251236,3.114603,7.649769,9.251236,8.228235,1.989577,7.205234,8.705635,7.867453,1.630135,7.029270
5553,8.400771,11.020748,10.616564,11.231474,11.224554,11.366393,11.119156,9.391327,4.028018,7.663497,9.391327,8.306951,2.527962,7.222574,8.812993,7.929659,2.059279,7.046326
5554,8.458711,11.030482,10.585896,11.206110,11.199586,11.384432,11.178639,9.471546,4.334279,7.764453,9.471546,8.364148,2.811665,7.256749,8.880934,7.976171,2.297177,7.071408
5555,8.534725,11.049312,10.639151,11.342335,11.335135,11.583098,11.429794,9.595379,5.047452,7.760965,9.595379,8.433485,3.196991,7.271591,8.975702,8.030750,2.600067,7.085798
5556,8.605844,11.074737,10.689019,11.441703,11.434785,11.730841,11.605074,9.705237,5.560796,7.805399,9.705237,8.500315,3.526787,7.295394,9.062612,8.083823,2.864901,7.105034
5557,8.665929,11.149577,10.779171,11.503710,11.495427,11.841248,11.733719,9.794824,5.910436,7.855929,9.794824,8.557718,3.771135,7.320613,9.135034,8.129808,3.064285,7.124582
5558,8.716805,11.243958,10.882987,11.564599,11.558070,11.938006,11.846197,9.870532,6.184399,7.894868,9.870532,8.606329,3.957322,7.342125,9.196291,8.168821,3.216278,7.141351
5559,8.696024,11.374292,10.987758,11.454909,11.449374,11.859090,11.746998,9.832973,5.597591,7.918948,9.832973,8.588669,3.638983,7.344365,9.169344,8.155086,2.966209,7.140829
5560,8.636375,11.379406,10.956387,11.195565,11.189355,11.657683,11.514934,9.731106,4.767099,7.947278,9.731106,8.535831,3.194250,7.340557,9.093626,8.113802,2.618480,7.133979
5561,8.578220,11.153002,10.773783,10.970015,10.963510,11.542602,11.340399,9.637866,4.232561,7.935334,9.637866,8.482458,2.872389,7.327049,9.021649,8.071445,2.362242,7.121242
5562,8.477180,11.089778,10.801240,10.887345,10.879015,11.558911,11.260003,9.506382,3.463852,7.752762,9.506382,8.380987,2.222945,7.255592,8.906172,7.986903,1.815792,7.067635
5563,8.392402,10.972648,10.646987,10.668967,10.659687,11.323771,11.002141,9.377450,2.842838,7.752758,9.377450,8.301700,1.882316,7.225950,8.803716,7.922329,1.542227,7.040941
5564,8.304742,10.568376,10.192672,10.326346,10.315781,11.006020,10.665909,9.236197,2.163985,7.806485,9.236197,8.222140,1.534858,7.208083,8.695367,7.858314,1.266948,7.021260
5565,8.250570,10.403890,10.007495,10.239601,10.224223,10.865379,10.571796,9.157297,2.025015,7.742798,9.157297,8.170220,1.413112,7.183143,8.630856,7.815958,1.166619,7.001060
5566,8.184454,10.220640,9.769418,10.032659,10.019881,10.574703,10.283427,9.049675,1.550146,7.815922,9.049675,8.110670,1.179811,7.171664,8.548872,7.767976,0.981155,6.987081
5567,8.128980,10.180865,9.663822,9.944911,9.929838,10.369078,10.182497,8.969473,1.330554,7.756449,8.969473,8.057408,1.000436,7.145342,8.483038,7.724342,0.832206,6.965646
5568,8.090436,10.178207,9.611172,10.033096,10.015278,10.333888,10.270107,8.925360,1.345833,7.580614,8.925360,8.016617,0.909478,7.107873,8.440697,7.690139,0.751165,6.939580
5569,8.051541,10.089930,9.480866,9.900310,9.880692,10.141711,10.102002,8.866335,1.150524,7.630667,8.866335,7.980394,0.824895,7.094454,8.393833,7.660351,0.682942,6.926868
5570,8.013666,9.971987,9.319271,9.692302,9.671719,9.911194,9.891760,8.804354,0.943719,7.716948,8.804354,7.946598,0.744413,7.088843,8.346884,7.632846,0.619687,6.918807
5571,7.982127,9.792895,9.123151,9.526862,9.505319,9.730565,9.710610,8.750917,0.810317,7.791224,8.750917,7.919032,0.702403,7.087147,8.307245,7.610564,0.588243,6.913884
5572,7.974502,10.205456,9.588831,9.804744,9.785268,9.960358,9.920170,8.750305,1.075241,7.580440,8.750305,7.908150,0.774038,7.065995,8.301155,7.601183,0.643356,6.901210
5573,7.986101,10.676113,10.124990,10.345169,10.322210,10.483383,10.298000,8.792496,1.553602,7.286992,8.792496,7.910922,0.909739,7.029348,8.322323,7.601847,0.743494,6.881370
5574,8.192913,11.552857,11.297907,11.316495,11.306822,11.405606,11.118375,9.155499,4.399163,7.192623,9.155499,8.091055,2.385615,7.026610,8.587795,7.741619,1.896436,6.895442
5575,8.420501,11.983337,11.672710,11.672710,11.658712,11.736891,11.517793,9.499374,6.312913,7.480955,9.499374,8.307890,3.726547,7.116406,8.863916,7.913742,2.971814,6.963568
5576,8.674601,11.958957,11.660718,11.992829,11.974299,12.034986,11.869017,9.846525,8.033266,7.824033,9.846525,8.559141,5.113443,7.271757,9.159920,8.119952,4.130715,7.079984
5577,8.861465,12.111035,11.801785,12.190706,12.172455,12.230471,12.097714,10.084649,8.774526,8.071584,10.084649,8.747162,5.829824,7.409675,9.371323,8.278770,4.762208,7.186217
5578,8.985064,12.187597,11.838827,12.244583,12.226735,12.284695,12.169753,10.221535,8.892812,8.273318,10.221535,8.875856,6.142473,7.530176,9.503840,8.392177,5.074282,7.280515
5579,9.141521,12.356873,12.015980,12.452900,12.433253,12.487659,12.401428,10.417810,9.743315,8.434191,10.417810,9.032184,6.806040,7.646559,9.678809,8.527477,5.655219,7.376144
5580,9.255371,12.594233,12.300065,12.690219,12.666955,12.720034,12.645161,10.574999,10.223950,8.504838,10.574999,9.142142,7.076481,7.709285,9.810809,8.620585,5.878184,7.430361
5581,9.396549,12.624404,12.309582,12.793044,12.772438,12.824585,12.762765,10.735278,10.798162,8.707791,10.735278,9.287049,7.713099,7.838820,9.962889,8.749304,6.463415,7.535718
5582,9.528555,12.779980,12.489722,12.995380,12.982103,13.035874,12.983363,10.903784,11.438194,8.824204,10.903784,9.417453,8.175179,7.931122,10.111074,8.862818,6.865710,7.614562
5583,9.661147,12.898793,12.634000,13.171273,13.158900,13.216142,13.158517,11.064344,11.987202,8.970172,11.064344,9.550476,8.665498,8.036608,10.256948,8.980232,7.308021,7.703516
5584,9.760695,12.993603,12.769479,13.334881,13.319113,13.382372,13.315702,11.188898,12.266883,9.062094,11.188898,9.649107,8.881137,8.109316,10.367677,9.067002,7.501972,7.766327
5585,9.849781,13.226555,13.078191,13.576116,13.565872,13.634316,13.545270,11.320560,12.681444,9.095850,11.320560,9.732883,9.050189,8.145205,10.473799,9.136617,7.622296,7.799435
5586,9.457125,12.879240,12.696760,12.981724,12.969050,13.091929,12.935757,10.810588,8.091778,8.685419,10.810588,9.344024,5.584075,7.877461,10.028421,8.804216,4.661273,7.580011
5587,9.319829,12.851274,12.657053,12.837593,12.827199,12.949325,12.790850,10.646832,7.671950,8.502814,10.646832,9.204670,5.160493,7.762508,9.877679,8.682286,4.277478,7.486894
5588,8.976414,12.348327,12.052144,12.128789,12.111498,12.286179,12.065092,10.164939,4.451288,8.264787,10.164939,8.873352,3.025666,7.581765,9.476093,8.405353,2.508312,7.334612
5589,8.820316,12.302947,12.022986,12.052998,12.041415,12.210815,12.009060,9.979943,4.254191,7.950826,9.979943,8.712905,2.656436,7.445868,9.304189,8.267318,2.173877,7.230446
5590,8.659369,11.848888,11.520049,11.762807,11.752416,11.902511,11.690685,9.758972,3.358827,7.827259,9.758972,8.556288,2.091205,7.353604,9.117541,8.135744,1.707131,7.153947
5591,8.526939,11.820143,11.416598,11.562502,11.549459,11.691481,11.546193,9.584281,2.781387,7.622370,9.584281,8.424805,1.643782,7.265328,8.965894,8.025277,1.333505,7.084660
5592,8.420439,11.579206,11.101710,11.395436,11.380415,11.510549,11.456903,9.444935,2.407736,7.432967,9.444935,8.318567,1.347932,7.192199,8.844205,7.936135,1.086694,7.028064
5593,8.360092,11.581572,11.097611,11.365579,11.349963,11.467528,11.435986,9.372283,2.435177,7.308581,9.372283,8.256625,1.316481,7.140966,8.777266,7.883323,1.054856,6.989380
5594,8.295206,11.586085,11.054999,11.225109,11.208347,11.326835,11.311022,9.282920,2.179008,7.254818,9.282920,8.193415,1.170572,7.103911,8.701851,7.830470,0.936218,6.959089
5595,8.237814,11.501861,10.931449,11.086060,11.067729,11.178554,11.161576,9.200263,1.961207,7.238950,9.200263,8.138633,1.061572,7.077003,8.634060,7.784960,0.849054,6.935861
5596,8.250275,11.691597,11.234988,11.382090,11.367667,11.450581,11.420848,9.245781,2.722260,7.070713,9.245781,8.142504,1.380833,7.039228,8.657367,7.785027,1.091799,6.912687
5597,8.258651,11.717619,11.317536,11.391500,11.374834,11.459735,11.325223,9.261480,2.948901,7.197738,9.261480,8.150561,1.587402,7.039642,8.668990,7.789693,1.256436,6.910395
5598,8.516490,12.221223,12.017462,12.031410,12.023677,12.080807,11.851243,9.662441,6.156415,7.473639,9.662441,8.393242,3.569859,7.124044,8.985535,7.980438,2.827024,6.975341
5599,8.763033,12.481109,12.221694,12.221694,12.209996,12.257645,12.074581,9.984403,7.841926,7.894225,9.984403,8.641878,5.036885,7.299352,9.268389,8.185484,4.062843,7.102578
5600,9.029034,12.433691,12.175573,12.499446,12.483408,12.521634,12.378003,10.316318,9.482309,8.254632,10.316318,8.911197,6.462570,7.506077,9.566920,8.414308,5.301208,7.261696
5601,9.203778,12.572708,12.297616,12.658047,12.641813,12.681681,12.563608,10.521957,10.024821,8.480306,10.521957,9.089609,7.033050,7.657261,9.758038,8.570339,5.831788,7.382639
5602,9.343725,12.674111,12.366826,12.740981,12.725256,12.767958,12.666694,10.673316,10.349261,8.679939,10.673316,9.234735,7.468858,7.796153,9.906073,8.701043,6.256301,7.496013
5603,9.473419,12.781108,12.471183,12.884732,12.866870,12.909426,12.831031,10.824834,10.858290,8.818637,10.824834,9.365811,7.896782,7.906787,10.046688,8.818255,6.648740,7.589822
5604,9.580986,12.987531,12.720362,13.100042,13.078911,13.122890,13.054881,10.969626,11.356359,8.884372,10.969626,9.469933,8.167374,7.970240,10.169790,8.908068,6.871377,7.646346
5605,9.713915,13.002850,12.714159,13.188448,13.169552,13.213520,13.156832,11.114297,11.881649,9.071763,11.114297,9.606899,8.768703,8.099500,10.310351,9.032274,7.434715,7.754197
5606,9.827036,13.140358,12.870635,13.359140,13.346802,13.390653,13.341859,11.255263,12.368126,9.168668,11.255263,9.718776,9.107403,8.182289,10.435804,9.131301,7.732334,7.826798
5607,9.930423,13.245729,12.995210,13.495998,13.484296,13.529138,13.474637,11.377233,12.709177,9.279830,11.377233,9.822635,9.420056,8.268038,10.548114,9.224491,8.020471,7.900867
5608,10.025556,13.321217,13.110122,13.651138,13.636287,13.687855,13.625065,11.495378,13.057434,9.365690,11.495378,9.916789,9.678563,8.338200,10.653464,9.307946,8.249568,7.962429
5609,10.119345,13.541937,13.403248,13.892587,13.883008,13.936570,13.853324,11.631102,13.564868,9.408881,11.631102,10.005560,9.922624,8.380017,10.764146,9.382430,8.434262,8.000714
5610,9.693737,13.187752,13.017871,13.302780,13.290988,13.377336,13.232072,11.092137,8.769235,8.952202,11.092137,9.581949,6.188596,8.071761,10.286703,9.016061,5.206963,7.745418
5611,9.536223,13.145112,12.963406,13.139621,13.129893,13.214638,13.066364,10.907300,8.265439,8.748235,10.907300,9.421944,5.686313,7.936588,10.115110,8.874638,4.748838,7.634165
5612,9.173119,12.670692,12.399910,12.478627,12.462807,12.578049,12.375837,10.413683,5.031298,8.451529,10.413683,9.068245,3.449932,7.722808,9.696116,8.575408,2.873688,7.454699
5613,8.999712,12.584946,12.328070,12.367528,12.356902,12.474725,12.289681,10.210950,4.756606,8.132219,10.210950,8.890087,3.022433,7.569223,9.506490,8.420538,2.484903,7.334586
5614,8.822745,12.163427,11.862834,12.064147,12.054651,12.168999,11.975558,9.974819,3.813430,7.974081,9.974819,8.716454,2.398458,7.458089,9.303691,8.273091,1.964335,7.242491
5615,8.702112,11.973405,11.634584,11.948562,11.937606,12.034385,11.912291,9.828394,3.520572,7.744497,9.828394,8.593550,2.086168,7.358705,9.169810,8.167601,1.693151,7.165391
5616,8.575755,11.864042,11.448845,11.756614,11.743536,11.827972,11.781299,9.663885,2.916487,7.546471,9.663885,8.467693,1.647612,7.271502,9.025916,8.061285,1.328665,7.096654
5617,8.495905,11.906993,11.467349,11.671827,11.657638,11.730466,11.701798,9.563145,2.779632,7.424492,9.563145,8.387380,1.528155,7.211614,8.936070,7.992860,1.225901,7.049650
5618,8.415169,11.911750,11.419861,11.510858,11.495329,11.563795,11.549157,9.451794,2.436525,7.354431,9.451794,8.308885,1.327727,7.165977,8.842243,7.927084,1.063147,7.011926
5619,8.350078,11.816188,11.292315,11.377503,11.360690,11.423185,11.407614,9.360702,2.233802,7.313790,9.360702,8.246035,1.216441,7.131367,8.766213,7.874495,0.973135,6.982778
5620,8.366681,11.931524,11.519110,11.654173,11.641144,11.685855,11.659005,9.414361,3.114262,7.169716,9.414361,8.253562,1.610515,7.092762,8.795268,7.876868,1.274205,6.958468
5621,8.368458,11.926810,11.554963,11.623661,11.608172,11.657880,11.532873,9.418039,3.254196,7.303204,9.418039,8.256206,1.787767,7.094373,8.798394,7.877103,1.417634,6.955812
5622,8.633010,12.389085,12.194947,12.208123,12.200746,12.238377,12.019464,9.818500,6.495394,7.617536,9.818500,8.508290,3.866635,7.198081,9.119721,8.076769,3.077919,7.033816
5623,8.873843,12.622275,12.369950,12.369950,12.358571,12.394206,12.216167,10.124407,8.072966,8.032647,10.124407,8.752994,5.292849,7.381582,9.392987,8.280536,4.293408,7.168085
5624,9.135903,12.575860,12.322917,12.633799,12.618086,12.648084,12.507361,10.446129,9.679876,8.384898,10.446129,9.019060,6.701750,7.591990,9.685026,8.508335,5.525929,7.331645
5625,9.309960,12.715970,12.446401,12.788795,12.772888,12.807680,12.691997,10.648898,10.243194,8.605799,10.648898,9.196854,7.279903,7.744811,9.874475,8.664800,6.064771,7.455126
5626,9.426099,12.777298,12.470646,12.831851,12.816159,12.854610,12.753566,10.767410,10.336055,8.781255,10.767410,9.318569,7.539846,7.869727,9.994695,8.776274,6.340724,7.557854
5627,9.589529,12.913015,12.613303,13.026399,13.009127,13.053276,12.977468,10.962842,11.281150,8.948216,10.962842,9.482739,8.288024,8.002635,10.173454,8.922186,7.006628,7.670918
5628,9.750790,13.113003,12.863355,13.298877,13.279124,13.331588,13.268013,11.172188,12.219342,9.076362,11.172188,9.640869,8.928083,8.109551,10.355485,9.059709,7.554790,7.763934
5629,9.930401,13.149355,12.883663,13.441055,13.423655,13.476897,13.424694,11.369312,12.996682,9.313931,11.369312,9.825061,9.764679,8.280810,10.545712,9.227189,8.337342,7.908666
5630,10.095789,13.310948,13.067392,13.664015,13.652866,13.708635,13.664549,11.568358,13.769167,9.472167,11.568358,9.989990,10.367759,8.411623,10.726562,9.374907,8.878565,8.023251
5631,10.260474,13.445727,13.224218,13.861332,13.850979,13.911942,13.863720,11.757963,14.443340,9.652207,11.757963,10.155986,10.987927,8.554009,10.903576,9.525502,9.452180,8.147427
5632,10.473874,13.562640,13.385409,14.118634,14.106154,14.195019,14.142241,12.008233,15.598378,9.874226,12.008233,10.370004,11.974524,8.731775,11.134511,9.718861,10.347594,8.303211
5633,10.713223,13.821687,13.711529,14.464744,14.457123,14.570167,14.503929,12.300937,16.945049,10.097945,12.300937,10.607416,13.026281,8.913895,11.397726,9.930934,11.282318,8.464142
5634,10.349366,13.428353,13.306829,13.966303,13.957856,14.127979,14.023878,11.860025,12.413086,9.696172,11.860025,10.242476,9.279174,8.624928,10.997332,9.608833,7.965215,8.220335
5635,10.124236,13.400066,13.260991,13.720297,13.712845,13.885576,13.771909,11.597880,10.887856,9.423851,11.597880,10.014470,7.929952,8.431059,10.753395,9.405198,6.751967,8.057001
5636,9.647954,13.013931,12.802714,13.010265,12.997903,13.209872,13.051871,10.992735,6.776125,8.933599,10.992735,9.541954,4.774174,8.091173,10.218985,8.995347,4.026699,7.771710
5637,9.425928,12.889352,12.688490,12.856771,12.848460,13.047992,12.903172,10.742350,6.333664,8.581529,10.742350,9.313597,4.187873,7.884843,9.980348,8.792304,3.482320,7.604260
5638,9.196353,12.576489,12.338986,12.540444,12.532941,12.725266,12.572327,10.452735,5.122413,8.333143,10.452735,9.085100,3.305162,7.717464,9.723329,8.594094,2.729021,7.464859
5639,9.019584,12.502388,12.221977,12.379071,12.370001,12.526272,12.425207,10.239458,4.470635,8.053708,10.239458,8.905845,2.727712,7.572233,9.528198,8.438311,2.229207,7.348424
5640,8.853563,12.354729,12.011056,12.178937,12.168099,12.296302,12.257640,10.030321,3.711299,7.803003,10.030321,8.739388,2.151034,7.448455,9.341824,8.295551,1.743366,7.249278
5641,8.763225,12.215270,11.865035,12.100458,12.089154,12.204014,12.181157,9.923878,3.687875,7.666599,9.923878,8.647148,2.085883,7.370418,9.242955,8.214963,1.679503,7.186970
5642,8.673880,12.049655,11.671193,11.955210,11.943251,12.056903,12.045630,9.808437,3.383035,7.571245,9.808437,8.558603,1.889973,7.308769,9.141859,8.139047,1.516432,7.136234
5643,8.606515,11.798475,11.409761,11.842289,11.829767,11.942995,11.931412,9.721281,3.250707,7.511151,9.721281,8.491991,1.808066,7.262702,9.065660,8.081778,1.447115,7.097896
5644,8.621720,12.012176,11.687698,12.030940,12.020671,12.113895,12.092734,9.769761,4.097391,7.446788,9.769761,8.499999,2.239678,7.230237,9.092555,8.083623,1.779611,7.074691
5645,8.627748,11.997579,11.703031,12.013199,12.000899,12.090505,11.991212,9.778854,4.294294,7.566497,9.778854,8.507325,2.468100,7.235795,9.100705,8.087225,1.967214,7.073745
5646,8.912080,12.708871,12.539665,12.549855,12.543421,12.607402,12.416511,10.184279,7.566779,7.952046,10.184279,8.784838,4.743798,7.385396,9.437910,8.311130,3.819535,7.184351
5647,9.171407,12.926156,12.701441,12.720878,12.710749,12.774026,12.615458,10.497927,9.191048,8.380396,10.497927,9.050872,6.280877,7.603818,9.726164,8.537400,5.159782,7.348635
5648,9.553867,12.738475,12.528833,13.101944,13.088900,13.155906,13.039107,10.953812,11.825195,8.868518,10.953812,9.439785,8.585681,7.925757,10.146331,8.876765,7.199397,7.607200
5649,9.862440,12.874672,12.663357,13.391511,13.379014,13.465446,13.374539,11.305660,13.237849,9.236780,11.305660,9.754111,9.927674,8.202563,10.478167,9.158752,8.442353,7.839337
5650,10.136960,13.003609,12.776621,13.599033,13.587387,13.705495,13.630476,11.601780,14.274250,9.573085,11.601780,10.035432,11.021100,8.469083,10.766395,9.417605,9.490314,8.068816
5651,10.429497,13.244450,13.025719,13.895869,13.883236,14.026283,13.970801,11.929597,15.685032,9.888393,11.929597,10.331246,12.282055,8.732896,11.077143,9.689330,10.664240,8.301517
5652,10.647989,13.515748,13.330611,14.172207,14.157529,14.323367,14.276102,12.185592,16.465937,10.095083,12.185592,10.549162,12.889372,8.912732,11.312830,9.888171,11.221351,8.463512
5653,10.902164,13.673947,13.475774,14.381968,14.368965,14.549675,14.510644,12.453486,17.479318,10.396328,12.453486,10.808534,13.976869,9.163583,11.576178,10.131862,12.272112,8.687545
5654,11.155373,13.916890,13.737133,14.670517,14.662272,14.854973,14.822360,12.737843,18.601631,10.653325,12.737843,11.062774,14.947832,9.387705,11.844472,10.367832,13.177115,8.891191
5655,11.393318,14.138834,13.975369,14.925817,14.918165,15.120943,15.085278,12.996666,19.470790,10.908054,12.996666,11.302943,15.789497,9.609219,12.093347,10.593284,13.984120,9.093222
5656,11.588655,14.320493,14.183895,15.151140,15.141512,15.358569,15.317823,13.212287,20.033852,11.106752,13.212287,11.499072,16.300985,9.785857,12.298573,10.777321,14.474480,9.256070
5657,11.729768,14.566359,14.476162,15.376742,15.370495,15.598780,15.544475,13.384249,20.354233,11.224022,13.384249,11.637705,16.456403,9.891162,12.452759,10.903493,14.597603,9.354226
