,Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHX0_EFT[C],GHX0_MFT[C],GHX0_q_ghe[W/m],GHX0_ExFT[C],GHX1_EFT[C],GHX1_MFT[C],GHX1_q_ghe[W/m],GHX1_ExFT[C],GHX2_EFT[C],GHX2_MFT[C],GHX2_q_ghe[W/m],GHX2_ExFT[C]
148,5.584065,5.691065,5.482421,3.799417,3.793295,3.085524,3.080018,4.950897,-6.722580,6.821776,4.950897,5.701092,-2.695658,6.451288,5.351001,5.850424,-1.794564,6.349847
149,5.508699,5.540261,5.325667,3.631382,3.625158,2.880489,2.867066,4.826384,-6.835128,6.785703,4.826384,5.631191,-2.807588,6.435998,5.255615,5.797937,-1.891906,6.340260
150,5.394330,5.335594,5.140245,3.438698,3.431048,2.751843,2.685495,4.651213,-7.529496,6.616931,4.651213,5.520185,-3.328514,6.389157,5.114665,5.713946,-2.295491,6.313228
151,5.453794,5.544933,5.300221,3.977517,3.968778,3.128328,2.847406,4.764203,-5.870379,6.681000,4.764203,5.572852,-2.476566,6.381500,5.195482,5.749007,-1.695223,6.302531
152,5.538382,6.196598,5.970670,4.919397,4.908320,4.121950,3.845426,5.006803,-3.866575,6.168181,5.006803,5.620024,-2.041596,6.233244,5.333854,5.772127,-1.459143,6.210400
153,5.626775,6.595758,6.276450,5.500885,5.486363,4.668655,4.396290,5.211760,-2.656573,6.027231,5.211760,5.685870,-1.544516,6.159980,5.464619,5.812096,-1.131984,6.159574
154,5.772109,7.280850,6.915856,6.395439,6.377959,5.655459,5.437271,5.557888,-0.432624,5.678505,5.557888,5.790566,-0.834560,6.023243,5.681983,5.875110,-0.692700,6.068236
155,5.891346,7.661488,7.237881,6.844872,6.829226,6.161899,5.969391,5.805733,0.604656,5.642074,5.805733,5.888540,-0.305942,5.971348,5.849897,5.938716,-0.328152,6.027534
156,5.986476,7.901544,7.476886,7.122402,7.103919,6.469482,6.313950,5.987865,1.203604,5.661779,5.987865,5.971211,0.061469,5.954557,5.978983,5.995039,-0.059267,6.011096
157,6.085413,8.180021,7.759245,7.455896,7.439503,6.858720,6.723242,6.179338,2.012916,5.635435,6.179338,6.055942,0.456675,5.932545,6.113527,6.053283,0.222955,5.993039
158,6.175225,8.424274,7.997221,7.775721,7.759698,7.197015,7.074679,6.349060,2.649899,5.623441,6.349060,6.133872,0.785848,5.918684,6.234293,6.107719,0.462236,5.981145
159,6.222976,8.436437,8.029338,7.715603,7.703035,7.174610,7.072380,6.415827,2.511629,5.759274,6.415827,6.182856,0.891227,5.949884,6.291576,6.144575,0.562347,5.997575
160,6.119902,7.884534,7.402168,6.969667,6.956377,6.299964,6.161911,6.154801,0.022886,6.147692,6.154801,6.114338,0.130260,6.073874,6.133221,6.104680,0.091878,6.076139
161,6.036330,7.544740,7.097470,6.479677,6.466680,5.813869,5.664732,5.965873,-1.043238,6.267014,5.965873,6.050959,-0.294760,6.136044,6.011252,6.064991,-0.186166,6.118729
162,5.960501,7.290244,6.933116,6.154013,6.146232,5.505337,5.314219,5.809733,-1.765263,6.305246,5.809733,5.988681,-0.637503,6.167630,5.905172,6.023734,-0.422378,6.142297
163,5.771422,6.600786,6.413262,5.115375,5.108717,4.539237,4.341302,5.419927,-4.334348,6.498552,5.419927,5.834916,-1.667593,6.249905,5.641254,5.920185,-1.120854,6.199115
164,5.624978,6.353651,6.189432,4.762738,4.756790,4.231889,4.066721,5.183561,-5.121081,6.300401,5.183561,5.695720,-2.348419,6.207879,5.456713,5.817280,-1.653322,6.177848
165,5.415064,5.425043,5.229607,3.496294,3.489252,2.830313,2.650948,4.716462,-7.915426,6.781976,4.716462,5.536896,-3.144051,6.357329,5.154027,5.713393,-2.143594,6.272760
166,5.241340,5.133225,4.962790,3.268246,3.261014,2.652213,2.524414,4.459884,-8.485268,6.395355,4.459884,5.364374,-3.965362,6.268865,4.942279,5.583125,-2.809523,6.223971
167,5.108726,4.871064,4.711824,3.134526,3.129859,2.516070,2.411885,4.283733,-8.763337,6.155580,4.283733,5.229187,-4.426286,6.174641,4.787975,5.475299,-3.217811,6.162623
168,4.961910,4.663403,4.519402,2.947143,2.942916,2.347687,2.295225,4.099302,-9.333749,5.903380,4.099302,5.078207,-5.064556,6.057111,4.621385,5.351082,-3.775231,6.080779
169,4.855633,4.458539,4.319893,2.833428,2.829853,2.224168,2.208795,3.974078,-9.490625,5.739362,3.974078,4.968162,-5.344456,5.962247,4.504256,5.257207,-4.048058,6.010158
170,4.719188,4.277837,4.150578,2.670744,2.667424,2.093003,2.085031,3.811288,-10.097739,5.537546,3.811288,4.827928,-5.946831,5.844568,4.353496,5.137123,-4.583821,5.920749
171,4.631060,4.133337,4.008411,2.590809,2.587585,2.008388,2.005083,3.711587,-10.150796,5.418090,3.711587,4.737062,-6.099834,5.762537,4.258507,5.056835,-4.748697,5.855164
172,4.502283,3.981674,3.865735,2.441941,2.438928,1.887815,1.884749,3.562018,-10.744170,5.239287,3.562018,4.604953,-6.680783,5.647888,4.118250,4.941177,-5.271462,5.764103
173,4.421735,3.870375,3.755704,2.374530,2.371566,1.816353,1.809166,3.473118,-10.776354,5.137070,3.473118,4.522160,-6.793977,5.571203,4.032607,4.866452,-5.400280,5.700297
174,4.289934,3.731681,3.624962,2.234560,2.230735,1.711397,1.675042,3.320824,-11.441274,4.966606,3.320824,4.387621,-7.416237,5.454417,3.889782,4.747250,-5.961009,5.604717
175,4.219412,3.711966,3.604611,2.230514,2.227732,1.708239,1.584601,3.239592,-11.424285,4.894583,3.239592,4.316503,-7.433836,5.393413,3.813944,4.682804,-5.997673,5.551663
176,4.169113,3.772038,3.664259,2.198000,2.195193,1.669724,1.537894,3.185799,-11.337904,4.833705,3.185799,4.264997,-7.425083,5.344194,3.761371,4.635105,-6.011453,5.508838
177,4.283831,3.989807,3.819862,2.392059,2.388763,1.778408,1.628238,3.323337,-9.841010,5.018436,3.323337,4.383052,-6.152246,5.442767,3.888518,4.735618,-4.917893,5.582717
178,4.423415,4.250489,4.000148,2.571419,2.567489,1.890678,1.735349,3.488130,-8.629907,5.240910,3.488130,4.526811,-5.114000,5.565492,4.042093,4.859211,-4.023125,5.676330
179,4.539881,4.416552,4.076696,2.703247,2.698829,1.972684,1.813236,3.623371,-7.871234,5.433505,3.623371,4.647276,-4.452375,5.671181,4.169453,4.963226,-3.451661,5.756999
180,4.582607,4.505963,4.164965,2.695993,2.690403,1.990545,1.861732,3.670331,-7.844027,5.478931,3.670331,4.691256,-4.427825,5.712181,4.214825,5.002929,-3.418067,5.791034
181,4.648471,4.617043,4.249648,2.766018,2.760044,2.040518,1.919614,3.750120,-7.372877,5.580626,3.750120,4.758522,-4.061623,5.766925,4.287935,5.060512,-3.111773,5.833090
182,4.703507,4.764908,4.390320,2.904234,2.896217,2.200273,2.090644,3.835740,-6.900988,5.580836,3.835740,4.809435,-3.850480,5.783130,4.355044,5.101750,-2.952851,5.848456
183,4.782623,4.924976,4.527424,3.139344,3.132777,2.417182,2.315267,3.961698,-6.140763,5.608129,3.961698,4.882773,-3.435373,5.803849,4.452938,5.159406,-2.634943,5.865874
184,4.778020,4.897285,4.520482,3.067073,3.062160,2.373750,2.263421,3.945970,-6.619318,5.628519,3.945970,4.880370,-3.676024,5.814771,4.444317,5.159395,-2.813188,5.874473
185,4.672704,4.644016,4.309423,2.717775,2.713453,2.056346,1.942195,3.768280,-8.078602,5.594366,3.768280,4.784204,-4.494446,5.800128,4.310106,5.087102,-3.437428,5.864097
186,4.443145,4.107923,3.893793,2.388290,2.384918,1.869030,1.753217,3.481292,-9.936347,5.209366,3.481292,4.549432,-6.141757,5.617573,4.050967,4.891348,-4.832154,5.731730
187,4.310892,3.810389,3.689405,2.274787,2.271704,1.786575,1.658998,3.334753,-10.273910,5.010507,3.334753,4.411836,-6.603507,5.488919,3.909197,4.769973,-5.277343,5.630748
188,4.190979,3.720485,3.606285,2.146476,2.143469,1.670194,1.555414,3.202166,-10.698228,4.848919,3.202166,4.288107,-7.054882,5.374048,3.781335,4.659144,-5.702744,5.536954
189,4.051964,3.422113,3.316380,1.980033,1.977335,1.521979,1.424535,3.047280,-11.361055,4.670024,3.047280,4.145497,-7.688768,5.243714,3.632996,4.530785,-6.285546,5.428575
190,3.937596,3.342303,3.241647,1.862715,1.859081,1.406946,1.331187,2.926359,-11.715554,4.521530,2.926359,4.027554,-8.087604,5.128749,3.513663,4.422090,-6.671845,5.330518
191,3.851528,3.215351,3.116990,1.789186,1.786623,1.318376,1.253883,2.836087,-11.886730,4.418291,2.836087,3.939260,-8.287885,5.042434,3.424446,4.339621,-6.875498,5.254796
192,3.729499,3.086681,2.994258,1.651484,1.649087,1.183741,1.150007,2.706834,-12.445139,4.263662,2.706834,3.813922,-8.849958,4.921010,3.297281,4.223463,-7.403813,5.149645
193,3.674620,2.989170,2.896447,1.607974,1.605271,1.117704,1.107403,2.654088,-12.331047,4.200773,2.654088,3.757435,-8.796502,4.860781,3.242540,4.168427,-7.381694,5.094314
194,3.577659,2.890822,2.802223,1.503269,1.500679,1.023379,1.017815,2.551380,-12.775779,4.084944,2.551380,3.658373,-9.222112,4.765367,3.141776,4.075811,-7.781230,5.009845
195,3.523587,2.807913,2.719498,1.458838,1.456234,0.971003,0.968664,2.497100,-12.756257,4.025536,2.497100,3.603198,-9.231441,4.709296,3.087019,4.022522,-7.807668,4.958026
196,3.427849,2.714759,2.630032,1.354765,1.352309,0.880621,0.878381,2.395438,-13.214895,3.912496,2.395438,3.505582,-9.670321,4.615726,2.987515,3.931088,-8.219346,4.874661
197,3.443556,2.800867,2.711708,1.407343,1.404717,0.904229,0.898638,2.419105,-12.592614,3.939572,2.419105,3.521572,-9.130710,4.624039,3.007087,3.942377,-7.746130,4.877666
198,3.420441,2.857767,2.768709,1.400343,1.396900,0.898742,0.868367,2.393736,-12.639309,3.919104,2.393736,3.498602,-9.155002,4.603469,2.982998,3.920377,-7.767189,4.857756
199,3.852154,3.752087,3.609671,2.202819,2.197654,1.415702,1.252072,2.888569,-8.532300,4.525066,2.888569,3.940250,-5.483212,4.991931,3.449465,4.312370,-4.498975,5.175274
200,4.186265,4.799814,4.560871,3.470436,3.459871,2.693068,2.521115,3.466059,-5.028545,4.411003,3.466059,4.235563,-4.094940,5.005068,3.876461,4.540327,-3.532782,5.204193
201,4.528179,5.577779,5.241845,4.553280,4.532351,3.692202,3.501521,4.009148,-2.355230,4.516775,4.009148,4.551513,-2.516400,5.093877,4.298409,4.790773,-2.284414,5.283137
202,4.815186,6.244066,5.837836,5.399252,5.375185,4.549273,4.371259,4.476082,-0.459155,4.580906,4.476082,4.814518,-1.482445,5.152954,4.656582,4.996448,-1.488713,5.336315
203,5.023856,6.668323,6.195604,5.845348,5.820976,5.064033,4.904981,4.806465,0.439022,4.707950,4.806465,5.009572,-0.905121,5.212679,4.914789,5.148504,-1.041525,5.382220
204,5.215383,7.075044,6.571789,6.326610,6.297398,5.576154,5.446236,5.114494,1.462800,4.782753,5.114494,5.186969,-0.319575,5.259444,5.153148,5.286509,-0.588050,5.419870
205,5.379771,7.383534,6.948424,6.707850,6.672974,5.986406,5.873389,5.374095,2.210791,4.874801,5.374095,5.340805,0.147403,5.307515,5.356340,5.406549,-0.222315,5.456757
206,5.515264,7.634185,7.133600,6.979736,6.946526,6.280029,6.179795,5.579605,2.669382,4.979416,5.579605,5.469850,0.488145,5.360094,5.521069,5.508631,0.055320,5.496192
207,5.613451,7.738170,7.273206,7.066917,7.045586,6.391309,6.305635,5.711988,2.706117,5.118341,5.711988,5.567918,0.656735,5.423849,5.635151,5.588651,0.211968,5.542151
208,5.686616,7.793733,7.366188,7.112052,7.092039,6.452678,6.357860,5.800897,2.621303,5.243934,5.800897,5.643358,0.741442,5.485820,5.716876,5.652034,0.305176,5.587191
209,5.764232,7.910956,7.548548,7.286162,7.260464,6.627846,6.517809,5.910598,2.874369,5.303388,5.910598,5.718716,0.908318,5.526834,5.808261,5.713913,0.446618,5.619565
210,5.852939,8.074081,7.835720,7.556491,7.540136,6.911673,6.765203,6.048896,3.369137,5.332589,6.048896,5.801466,1.163780,5.554037,5.916933,5.779803,0.644988,5.642673
211,5.611988,6.928297,6.677140,5.965069,5.947739,5.166040,4.946579,5.464990,-1.892885,5.983402,5.464990,5.629163,-0.599448,5.793336,5.552549,5.679917,-0.465062,5.807286
212,5.540699,6.788555,6.540587,5.801253,5.788327,5.009905,4.803174,5.324579,-1.925954,5.845984,5.324579,5.565482,-0.889844,5.806386,5.453061,5.640856,-0.693674,5.828651
213,5.349122,5.651214,5.345908,4.296376,4.278954,3.310713,3.078623,4.839523,-5.249577,6.600423,4.839523,5.436446,-1.779540,6.033368,5.157882,5.567683,-1.221695,5.977484
214,5.268126,5.446011,5.179328,4.058910,4.048499,3.032274,2.836873,4.670302,-5.287976,6.503731,4.670302,5.367879,-2.011952,6.065456,5.042343,5.526164,-1.395435,6.009984
215,5.032937,4.867044,4.678358,3.203305,3.197724,2.435310,2.312012,4.265149,-7.747859,6.218286,4.265149,5.150566,-3.512344,6.035984,4.737371,5.370726,-2.512443,6.004081
216,4.844324,4.584033,4.423909,2.910280,2.905653,2.234300,2.175963,4.006509,-8.537780,5.837055,4.006509,4.958997,-4.442463,5.911485,4.514503,5.221262,-3.296372,5.928022
217,4.736932,4.372355,4.217148,2.781912,2.777333,2.108914,2.091690,3.872402,-8.562288,5.653114,3.872402,4.847901,-4.690541,5.823400,4.392668,5.130376,-3.547158,5.868084
218,4.617361,4.206324,4.062100,2.622711,2.618551,1.993691,1.984658,3.724316,-8.999177,5.463974,3.724316,4.725057,-5.176792,5.725799,4.258045,5.028007,-3.982983,5.797970
219,4.557449,4.087336,3.942366,2.567219,2.562931,1.934690,1.930866,3.654951,-8.869808,5.379036,3.654951,4.662987,-5.185986,5.671022,4.192570,4.974453,-4.022510,5.756336
220,4.470245,3.977831,3.840585,2.449924,2.445971,1.853522,1.849900,3.550155,-9.229617,5.250409,3.550155,4.573553,-5.555386,5.596951,4.095967,4.897992,-4.353690,5.700016
221,4.520737,4.231482,4.075058,2.585227,2.580600,1.914483,1.904687,3.620175,-8.177722,5.335664,3.620175,4.623958,-4.785023,5.627740,4.155526,4.938120,-3.730621,5.720714
222,4.526271,4.386178,4.225965,2.613158,2.606897,1.946054,1.891579,3.623849,-8.075572,5.356118,3.623849,4.630487,-4.692794,5.637126,4.160723,4.944041,-3.651711,5.727360
223,4.841536,5.768937,5.601324,4.546363,4.540380,3.879956,3.686708,4.289176,-2.709691,4.891644,4.289176,4.880747,-2.660682,5.472318,4.604681,5.112228,-2.282773,5.619776
224,5.099970,6.571621,6.315695,5.545857,5.534440,4.959395,4.774391,4.803832,-0.148022,4.833273,4.803832,5.099156,-1.484809,5.394480,4.961338,5.258407,-1.493582,5.555475
225,5.340147,7.171313,6.829531,6.394748,6.373467,5.757401,5.562685,5.223738,1.562774,4.884791,5.223738,5.315418,-0.422703,5.407097,5.272634,5.417305,-0.667032,5.561977
226,5.508546,7.493182,7.107218,6.757530,6.734649,6.139249,5.969660,5.497124,2.197631,5.024589,5.497124,5.473502,0.109862,5.449879,5.484526,5.535998,-0.239383,5.587470
227,5.643641,7.746054,7.296609,7.017772,6.994594,6.434270,6.282685,5.709897,2.705171,5.137109,5.709897,5.601697,0.511010,5.493497,5.652191,5.633871,0.086521,5.615551
228,5.783221,8.059678,7.577730,7.404946,7.376954,6.835515,6.710852,5.942290,3.564391,5.173727,5.942290,5.729712,0.985880,5.517134,5.828915,5.730998,0.454110,5.633082
229,5.918313,8.349974,7.924526,7.800444,7.766270,7.239658,7.128903,6.168720,4.377794,5.208537,6.168720,5.853153,1.438774,5.537586,6.000418,5.824479,0.802162,5.648541
230,6.032838,8.584720,8.089084,8.069334,8.036457,7.524440,7.424985,6.351887,4.853106,5.278789,6.351887,5.960326,1.770841,5.568765,6.143054,5.906876,1.068121,5.670698
231,6.116759,8.663798,8.203886,8.123373,8.102191,7.604811,7.519897,6.466394,4.887766,5.412890,6.466394,6.044532,1.957240,5.622671,6.241401,5.974312,1.239169,5.707223
232,6.205239,8.823124,8.387857,8.325847,8.305489,7.831563,7.734788,6.601722,5.275471,5.468656,6.601722,6.128617,2.202742,5.655512,6.349399,6.040484,1.438284,5.731569
233,6.296751,9.018367,8.640562,8.611773,8.584913,8.130217,8.015198,6.751436,5.782500,5.487674,6.751436,6.212705,2.465032,5.673973,6.464113,6.105481,1.640963,5.746850
234,6.391690,9.218932,8.967285,8.927191,8.909865,8.479624,8.324533,6.911288,6.344532,5.498044,6.911288,6.298820,2.749577,5.686352,6.584639,6.171177,1.856167,5.757716
235,6.148411,8.242224,7.966946,7.553068,7.534165,7.013905,6.772488,6.371454,1.348164,5.970419,6.371454,6.111779,0.872953,5.852104,6.232960,6.051784,0.609064,5.870607
236,6.092030,8.175720,7.898325,7.475627,7.461156,6.954803,6.722741,6.271762,1.504039,5.820783,6.271762,6.058638,0.710781,5.845513,6.158096,6.016526,0.472141,5.874957
237,5.919985,7.332231,6.961872,6.313004,6.291617,5.634833,5.351769,5.871392,-1.291069,6.391014,5.871392,5.933372,-0.153997,5.995351,5.904448,5.937742,-0.082724,5.971036
238,5.856923,7.208376,6.875537,6.183629,6.170835,5.486089,5.241070,5.751798,-1.195339,6.262526,5.751798,5.876994,-0.293016,6.002190,5.818569,5.900755,-0.192352,5.982941
239,5.723124,6.513017,6.213247,5.040241,5.031299,4.385701,4.189004,5.437248,-3.149426,6.685491,5.437248,5.780637,-0.866401,6.124026,5.620389,5.840536,-0.555450,6.060683
240,5.630453,6.217629,5.926656,4.574027,4.565506,3.922373,3.816178,5.245881,-3.710549,6.675584,5.245881,5.704070,-1.189151,6.162259,5.490248,5.790686,-0.779735,6.091124
241,5.586847,6.083225,5.768944,4.399583,4.390445,3.683888,3.649053,5.159278,-3.633808,6.669503,5.159278,5.666653,-1.220812,6.174027,5.429878,5.766240,-0.809334,6.102603
242,5.535518,5.912059,5.598718,4.129484,4.120303,3.427925,3.408332,5.053443,-3.966206,6.698554,5.053443,5.624266,-1.376200,6.195089,5.357882,5.738530,-0.917707,6.119179
243,5.515448,5.809733,5.477313,4.069712,4.060067,3.344082,3.335321,5.013845,-3.808050,6.692369,5.013845,5.606756,-1.345132,6.199667,5.330064,5.727315,-0.901240,6.124567
244,5.454652,5.597060,5.283146,3.723118,3.713904,2.999316,2.991053,4.883326,-4.541254,6.775600,4.883326,5.558605,-1.620596,6.233883,5.243475,5.695998,-1.086007,6.148521
245,5.447937,6.025567,5.764372,4.382143,4.374583,3.712556,3.696205,4.941901,-3.605550,6.187598,4.941901,5.528238,-1.697095,6.114574,5.254614,5.668876,-1.199042,6.083138
246,5.382872,5.980836,5.763196,4.323133,4.314604,3.716209,3.642086,4.857045,-4.218921,6.072005,4.857045,5.460691,-2.096148,6.064337,5.178990,5.615880,-1.517093,6.052771
247,5.574711,7.119586,6.939163,6.130260,6.123747,5.598609,5.389732,5.366511,0.097834,5.343290,5.366511,5.582808,-0.911304,5.799105,5.481870,5.680816,-0.838203,5.879763
248,5.732062,7.589275,7.326169,6.704186,6.692476,6.208176,6.017648,5.694880,1.590303,5.372112,5.694880,5.713597,-0.092218,5.732313,5.704862,5.763147,-0.287173,5.821431
249,5.874990,7.959000,7.624333,7.271294,7.250464,6.700350,6.509436,5.957595,2.613860,5.405754,5.957595,5.840289,0.555633,5.722983,5.895032,5.852084,0.203427,5.809136
250,5.973014,8.121944,7.751038,7.453539,7.431481,6.870441,6.707327,6.115222,2.880089,5.523116,6.115222,5.933678,0.883054,5.752135,6.018398,5.921146,0.473052,5.823893
251,6.043512,8.220486,7.796227,7.529077,7.507252,6.954728,6.811555,6.218000,2.981779,5.624444,6.218000,6.003333,1.078398,5.788666,6.103511,5.974942,0.645877,5.846373
252,6.098444,8.286422,7.849567,7.590972,7.565587,7.001994,6.889004,6.294605,3.049159,5.700207,6.294605,6.058090,1.213282,5.821574,6.168464,6.018421,0.769690,5.868379
253,6.170800,8.432487,8.053664,7.809736,7.779311,7.208916,7.110345,6.414565,3.569307,5.718785,6.414565,6.124559,1.487712,5.834554,6.259895,6.068978,0.979397,5.878060
254,6.243158,8.595770,8.155525,8.009266,7.980048,7.406579,7.318298,6.533443,4.002349,5.748587,6.533443,6.191387,1.744302,5.849331,6.351013,6.119896,1.178574,5.888779
255,6.294122,8.639512,8.229814,8.041219,8.022385,7.448912,7.373312,6.601725,4.023450,5.830138,6.601725,6.242744,1.871911,5.883763,6.410269,6.161383,1.297819,5.912497
256,6.339080,8.691026,8.307757,8.106383,8.088484,7.520559,7.435426,6.662008,4.092510,5.888591,6.662008,6.287710,1.980588,5.913411,6.462383,6.198163,1.398108,5.933944
257,6.383438,8.759675,8.432065,8.224595,8.201315,7.633151,7.533531,6.727235,4.254184,5.920939,6.727235,6.330346,2.094069,5.933457,6.515560,6.232441,1.493797,5.949321
258,6.435771,8.852919,8.637209,8.398608,8.383769,7.818446,7.685718,6.811573,4.575662,5.937428,6.811573,6.378756,2.265558,5.945939,6.580737,6.270096,1.626038,5.959454
259,6.138883,7.765103,7.539381,6.909731,6.894198,6.196817,5.999211,6.185158,-0.761226,6.371104,6.185158,6.142354,0.175227,6.099551,6.162329,6.112087,0.205682,6.061844
260,6.032810,7.581574,7.356305,6.696665,6.684863,5.983295,5.795159,6.006153,-0.864315,6.217148,6.006153,6.043010,-0.150977,6.079866,6.025810,6.040809,-0.061443,6.055809
261,5.809803,6.620986,6.341640,5.404305,5.388336,4.509607,4.296819,5.516205,-4.008507,6.735591,5.516205,5.872586,-1.171536,6.228967,5.706275,5.928120,-0.729275,6.149965
262,5.698768,6.371799,6.129682,5.127434,5.117998,4.196140,4.018256,5.316845,-4.158972,6.615433,5.316845,5.772332,-1.458781,6.227818,5.559771,5.857621,-0.953919,6.155470
263,5.448165,5.667167,5.478397,4.008992,4.003519,3.234094,3.110646,4.849859,-6.950316,6.589072,4.849859,5.552934,-2.809660,6.256010,5.224833,5.703401,-1.912476,6.181970
264,5.248917,5.310786,5.136486,3.478344,3.473213,2.728763,2.665333,4.525035,-8.029370,6.384738,4.525035,5.365177,-3.627360,6.205320,4.973111,5.564123,-2.551726,6.155135
265,5.124263,5.067449,4.894294,3.249130,3.244146,2.472708,2.453528,4.340431,-8.190897,6.227333,4.340431,5.243219,-3.918934,6.146008,4.821918,5.469800,-2.812407,6.117683
266,4.975811,4.817508,4.661660,3.045739,3.041143,2.330673,2.320929,4.143658,-8.781811,5.966387,4.143658,5.092237,-4.570203,6.040816,4.649567,5.348661,-3.368196,6.047754
267,4.877126,4.628186,4.476435,2.945262,2.940903,2.236522,2.232530,4.021891,-8.849270,5.811251,4.021891,4.990681,-4.791144,5.959471,4.538579,5.264037,-3.587748,5.989495
268,4.748623,4.441456,4.302122,2.779133,2.775019,2.117016,2.113349,3.863237,-9.411863,5.613126,3.863237,4.858998,-5.355750,5.854759,4.394310,5.153552,-4.083624,5.912795
