,Zone0_EFT[C],Zone0_ExFT[C],Zone0_CNT[C],Zone1_EFT[C],Zone1_ExFT[C],Zone1_CNT[C],Zone2_EFT[C],Zone2_ExFT[C],Zone2_CNT[C],Zone3_EFT[C],Zone3_ExFT[C],Zone3_CNT[C],Zone4_EFT[C],Zone4_ExFT[C],Zone4_CNT[C],Zone5_EFT[C],Zone5_ExFT[C],Zone5_CNT[C],GHX0_EFT[C],GHX0_MFT[C],GHX0_q_ghe[W/m],GHX0_ExFT[C],GHX0_CNT[C],GHX1_EFT[C],GHX1_MFT[C],GHX1_q_ghe[W/m],GHX1_ExFT[C],GHX1_CNT[C],GHX2_EFT[C],GHX2_MFT[C],GHX2_q_ghe[W/m],GHX2_ExFT[C],GHX2_CNT[C]
3512,7.893561,14.430008,14.430008,7.893561,3.222148,13.080386,7.893561,13.642396,13.088837,7.893561,3.222148,13.035332,7.893561,13.373122,13.050877,7.893561,3.222148,12.189213,12.189213,10.042543,6.511228,7.895873,7.895873,12.189213,10.040523,6.517354,7.891833,7.894468,12.189213,10.039898,6.519250,7.890583,7.893561
3513,8.014905,14.549500,14.549500,8.014905,3.331513,13.193439,8.014905,13.763003,13.206933,8.014905,3.331513,13.151298,8.014905,13.495465,13.165029,8.014905,3.331513,12.545234,12.545234,10.281143,8.358307,8.017053,8.017053,12.545234,10.279268,8.365229,8.013303,8.015748,12.545234,10.278685,8.367384,8.012135,8.014905
3514,8.202148,14.735208,14.735208,8.202148,3.503366,13.305291,8.202148,13.949622,13.330376,8.202148,3.503366,13.285437,8.202148,13.684045,13.303135,8.202148,3.503366,12.811700,12.811700,10.507930,9.665355,8.204160,8.204160,12.811700,10.506175,9.672718,8.200650,8.202939,12.811700,10.505625,9.675023,8.199551,8.202148
3515,8.338437,14.866767,14.866767,8.338437,3.619990,13.509210,8.338437,14.084028,13.550728,8.338437,3.619990,13.502522,8.338437,13.821823,13.518981,8.338437,3.619990,13.150686,13.150686,10.745517,10.924423,8.340349,8.340349,13.150686,10.743851,10.931992,8.337015,8.339189,13.150686,10.743327,10.934373,8.335967,8.338437
3516,8.502408,15.028315,15.028315,8.502408,3.767948,13.735547,8.502408,14.247012,13.787759,8.502408,3.767948,13.747389,8.502408,13.987099,13.761165,8.502408,3.767948,13.459905,13.459905,10.982069,12.076258,8.504232,8.504232,13.459905,10.980479,12.084005,8.501053,8.503127,13.459905,10.979977,12.086453,8.500049,8.502408
3517,8.673876,15.196467,15.196467,8.673876,3.920858,13.949283,8.673876,14.417125,14.008026,8.673876,3.920858,13.971269,8.673876,14.160019,13.982559,8.673876,3.920858,13.728656,13.728656,11.202142,13.046193,8.675628,8.675628,13.728656,11.200617,13.054069,8.672577,8.674567,13.728656,11.200133,13.056568,8.671609,8.673876
3518,8.687748,15.204197,15.204197,8.687748,3.919714,13.981874,8.687748,14.428477,14.010872,8.687748,3.919714,13.979040,8.687748,14.174686,13.991347,8.687748,3.919714,13.758099,13.758099,11.223803,12.449533,8.689507,8.689507,13.758099,11.222271,12.457058,8.686443,8.688441,13.758099,11.221785,12.459444,8.685472,8.687748
3519,8.538200,15.051704,15.051704,8.538200,3.772926,13.600015,8.538200,14.277728,13.626226,8.538200,3.772926,13.592263,8.538200,14.024559,13.623886,8.538200,3.772926,13.311964,13.311964,10.926015,9.786036,8.540066,8.540066,13.311964,10.924388,9.792710,8.536812,8.538934,13.311964,10.923876,9.794810,8.535788,8.538200
3520,8.500679,15.019161,15.019161,8.500679,3.749178,13.591623,8.500679,14.242270,13.612839,8.500679,3.749178,13.577324,8.500679,13.986271,13.609766,8.500679,3.749178,13.253515,13.253515,10.878029,9.980157,8.502544,8.502544,13.253515,10.876403,9.986990,8.499291,8.501413,13.253515,10.875891,9.989139,8.498268,8.500679
3521,8.431512,14.950281,14.950281,8.431512,3.685048,13.742937,8.431512,14.173230,13.751499,8.431512,3.685048,13.728348,8.431512,13.916661,13.745529,8.431512,3.685048,13.257584,13.257584,10.845487,9.969096,8.433389,8.433389,13.257584,10.843850,9.975862,8.430115,8.432251,13.257584,10.843335,9.977990,8.429086,8.431512
3522,8.241353,14.759656,14.759656,8.241353,3.505838,13.943870,8.241353,13.982912,13.944340,8.241353,3.505838,13.916477,8.241353,13.725437,13.896451,8.241353,3.505838,13.239100,13.239100,10.741199,9.311016,8.243299,8.243299,13.239100,10.739503,9.317342,8.239905,8.242118,13.239100,10.738970,9.319327,8.238840,8.241353
3523,8.173512,14.697801,14.697801,8.173512,3.456081,13.854693,8.173512,13.917511,13.855999,8.173512,3.456081,13.827660,8.173512,13.656464,13.810405,8.173512,3.456081,13.165679,13.165679,10.670584,9.047677,8.175488,8.175488,13.165679,10.668860,9.053929,8.172041,8.174289,13.165679,10.668319,9.055889,8.170960,8.173512
3524,7.994054,14.518032,14.518032,7.994054,3.287198,13.291029,7.994054,13.737962,13.314806,7.994054,3.287198,13.276966,7.994054,13.476000,13.301288,7.994054,3.287198,12.529209,12.529209,10.262713,6.087252,7.996217,7.996217,12.529209,10.260824,6.092324,7.992440,7.994903,12.529209,10.260237,6.093901,7.991266,7.994054
3525,7.793605,14.319014,14.319014,7.793605,3.107473,12.960996,7.793605,13.538955,13.000479,7.793605,3.107473,12.951807,7.793605,13.273922,12.987942,7.793605,3.107473,12.297037,12.297037,10.046451,5.459587,7.795866,7.795866,12.297037,10.044476,5.464378,7.791915,7.794492,12.297037,10.043864,5.465863,7.790691,7.793605
3526,7.658893,14.145868,14.145868,7.658893,2.993569,12.586100,7.658893,13.406356,12.622384,7.658893,2.993569,12.583073,7.658893,13.137667,12.641178,7.658893,2.993569,11.940338,11.940338,9.800807,4.370531,7.661276,7.661276,11.940338,9.798724,4.374786,7.657110,7.659827,11.940338,9.798081,4.376100,7.655824,7.658893
3527,7.444069,13.870167,13.870167,7.444069,2.796060,12.156168,7.444069,13.192231,12.242071,7.444069,2.796060,12.201674,7.444069,12.921365,12.263669,7.444069,2.796060,11.835554,11.835554,9.641049,4.028670,7.446545,7.446545,11.835554,9.638885,4.032643,7.442216,7.445039,11.835554,9.638218,4.033868,7.440882,7.444069
3528,7.329822,13.502222,13.502222,7.329822,2.703362,11.460769,7.329822,13.080354,11.656884,7.329822,2.703362,11.616652,7.329822,12.805469,11.704464,7.329822,2.703362,11.551928,11.551928,9.442173,3.184981,7.332418,7.332418,11.551928,9.439903,3.188408,7.327877,7.330838,11.551928,9.439204,3.189462,7.326481,7.329822
3529,7.233722,13.325986,13.325986,7.233722,2.619680,11.300337,7.233722,12.985303,11.436226,7.233722,2.619680,11.394961,7.233722,12.708354,11.473900,7.233722,2.619680,11.382382,11.382382,9.309385,2.926774,7.236388,7.236388,11.382382,9.307054,2.930066,7.231725,7.234766,11.382382,9.306337,2.931077,7.230293,7.233722
3530,7.192504,13.155800,13.155800,7.192504,2.587853,11.002089,7.192504,12.945164,11.183589,7.192504,2.587853,11.141547,7.192504,12.666383,11.221430,7.192504,2.587853,11.179703,11.179703,9.187466,2.616857,7.195230,7.195230,11.179703,9.185082,2.619989,7.190461,7.193571,11.179703,9.184350,2.620950,7.188998,7.192504
3531,7.189438,13.015606,13.015606,7.189438,2.588424,10.754277,7.189438,12.942630,10.957979,7.189438,2.588424,10.912837,7.189438,12.663029,10.997795,7.189438,2.588424,10.954400,10.954400,9.073307,2.315389,7.192215,7.192215,10.954400,9.070878,2.318379,7.187356,7.190525,10.954400,9.070133,2.319296,7.185866,7.189438
3532,7.174331,12.911327,12.911327,7.174331,2.573986,10.666364,7.174331,12.927486,10.859244,7.174331,2.573986,10.815566,7.174331,12.647858,10.903092,7.174331,2.573986,10.803741,10.803741,8.990437,2.223041,7.177133,7.177133,10.803741,8.987986,2.226046,7.172230,7.175428,10.803741,8.987234,2.226967,7.170727,7.174331
3533,7.362465,12.977956,12.977956,7.362465,2.758378,10.679774,7.362465,13.116783,10.874976,7.362465,2.758378,10.813054,7.362465,12.836417,10.924352,7.362465,2.758378,10.415791,10.415791,8.890532,1.911530,7.365273,7.365273,10.415791,8.888075,1.914609,7.360359,7.363564,10.415791,8.887322,1.915552,7.358854,7.362465
3534,7.537068,13.163173,13.163173,7.537068,2.912092,11.355729,7.537068,13.289813,11.472437,7.537068,2.912092,11.434616,7.537068,13.012815,11.525799,7.537068,2.912092,10.217005,10.217005,8.878376,2.307203,7.539747,7.539747,10.217005,8.876033,2.311242,7.535060,7.538117,10.217005,8.875314,2.312480,7.533623,7.537068
3535,7.445847,13.261102,13.261102,7.445847,2.808276,11.582792,7.445847,13.195726,11.618069,7.445847,2.808276,11.580150,7.445847,12.922428,11.664413,7.445847,2.808276,10.315842,10.315842,8.882156,2.612385,7.448470,7.448470,10.315842,8.879862,2.616565,7.443882,7.446874,10.315842,8.879157,2.617848,7.442473,7.445847
3536,7.310347,13.822397,13.822397,7.310347,2.684255,11.712227,7.310347,13.060750,11.768278,7.310347,2.684255,11.735203,7.310347,12.785945,11.785461,7.310347,2.684255,10.579285,10.579285,8.946092,3.289856,7.312899,7.312899,10.579285,8.943860,3.294351,7.308436,7.311347,10.579285,8.943173,3.295734,7.307062,7.310347
3537,7.322126,13.867432,13.867432,7.322126,2.707395,11.541821,7.322126,13.074435,11.602064,7.322126,2.707395,11.572709,7.322126,12.796891,11.620385,7.322126,2.707395,10.668764,10.668764,8.996685,3.674551,7.324606,7.324606,10.668764,8.994517,3.679316,7.320270,7.323098,10.668764,8.993849,3.680785,7.318933,7.322126
3538,7.371597,13.914478,13.914478,7.371597,2.754526,11.334058,7.371597,13.124007,11.456970,7.371597,2.754526,11.431732,7.371597,12.846585,11.491308,7.371597,2.754526,10.718733,10.718733,9.046369,4.020376,7.374006,7.374006,10.718733,9.044264,4.025438,7.369794,7.372541,10.718733,9.043614,4.027001,7.368494,7.371597
3539,7.324910,13.853039,13.853039,7.324910,2.704826,11.346396,7.324910,13.076406,11.392977,7.324910,2.704826,11.360638,7.324910,12.800082,11.435675,7.324910,2.704826,10.799940,10.799940,9.063626,4.081746,7.327313,7.327313,10.799940,9.061526,4.086683,7.323112,7.325852,10.799940,9.060877,4.088209,7.321814,7.324910
3540,7.301509,13.817883,13.817883,7.301509,2.686075,11.307153,7.301509,13.053513,11.331208,7.301509,2.686075,11.298995,7.301509,12.776309,11.379007,7.301509,2.686075,10.814557,10.814557,9.059239,4.036719,7.303921,7.303921,10.814557,9.057131,4.041568,7.299704,7.302455,10.814557,9.056479,4.043066,7.298401,7.301509
3541,7.260024,13.765436,13.765436,7.260024,2.647718,11.321597,7.260024,13.012125,11.390559,7.260024,2.647718,11.350089,7.260024,12.734548,11.435808,7.260024,2.647718,10.953900,10.953900,9.108157,4.472778,7.262415,7.262415,10.953900,9.106068,4.477842,7.258236,7.260961,10.953900,9.105421,4.479409,7.256943,7.260024
3542,7.238124,13.734531,13.734531,7.238124,2.629982,11.342057,7.238124,12.990669,11.383873,7.238124,2.629982,11.352437,7.238124,12.712310,11.447223,7.238124,2.629982,11.025467,11.025467,9.132993,4.607996,7.240519,7.240519,11.025467,9.130901,4.613091,7.236334,7.239064,11.025467,9.130253,4.614667,7.235039,7.238124
3543,7.262834,13.750501,13.750501,7.262834,2.655918,11.377978,7.262834,13.015799,11.429390,7.262834,2.655918,11.404700,7.262834,12.736943,11.505778,7.262834,2.655918,11.034475,11.034475,9.149851,4.708179,7.265226,7.265226,11.034475,9.147760,4.713402,7.261045,7.263772,11.034475,9.147113,4.715019,7.259751,7.262834
3544,7.297715,13.774869,13.774869,7.297715,2.687734,11.402317,7.297715,13.050532,11.446819,7.297715,2.687734,11.422237,7.297715,12.772092,11.540645,7.297715,2.687734,10.999817,10.999817,9.149965,4.693646,7.300113,7.300113,10.999817,9.147870,4.698961,7.295923,7.298656,10.999817,9.147222,4.700606,7.294626,7.297715
3545,7.484007,13.058566,13.058566,7.484007,2.866028,10.971136,7.484007,13.237333,11.061882,7.484007,2.866028,11.035361,7.484007,12.959161,11.255694,7.484007,2.866028,10.533258,10.533258,9.009859,3.616544,7.486459,7.486459,10.533258,9.007715,3.621633,7.482171,7.484968,10.533258,9.007053,3.623204,7.480848,7.484007
3546,7.305061,12.829898,12.829898,7.305061,2.675823,11.271014,7.305061,13.054908,11.418029,7.305061,2.675823,11.385381,7.305061,12.780878,11.585536,7.305061,2.675823,10.582157,10.582157,8.944881,3.479907,7.307606,7.307606,10.582157,8.942656,3.484636,7.303156,7.306058,10.582157,8.941970,3.486094,7.301784,7.305061
3547,7.310334,12.621706,12.621706,7.310334,2.696375,11.015896,7.310334,13.062652,11.212869,7.310334,2.696375,11.178663,7.310334,12.785029,11.405181,7.310334,2.696375,10.430345,10.430345,8.871645,3.190931,7.312945,7.312945,10.430345,8.869362,3.195604,7.308379,7.311357,10.430345,8.868659,3.197043,7.306974,7.310334
3548,7.400871,12.207750,12.207750,7.400871,2.784032,10.381453,7.400871,13.153593,10.742584,7.400871,2.784032,10.706968,7.400871,12.875866,11.022524,7.400871,2.784032,10.059580,10.059580,8.731587,2.384563,7.403594,7.403594,10.059580,8.729205,2.388841,7.398830,7.401937,10.059580,8.728474,2.390154,7.397367,7.400871
3549,7.432222,11.873181,11.873181,7.432222,2.806744,10.023323,7.432222,13.183893,10.301848,7.432222,2.806744,10.250338,7.432222,12.907906,10.619516,7.432222,2.806744,9.782832,9.782832,8.608945,1.875299,7.435058,7.435058,9.782832,8.606463,1.879263,7.430095,7.433332,9.782832,8.605703,1.880478,7.428574,7.432222
3550,7.514203,11.408346,11.408346,7.514203,2.883832,9.501044,7.514203,13.265889,9.897019,7.514203,2.883832,9.859600,7.514203,12.990339,10.221603,7.514203,2.883832,9.460582,9.460582,8.488861,1.396279,7.517140,7.517140,9.460582,8.486291,1.399973,7.511999,7.515352,9.460582,8.485504,1.401103,7.510426,7.514203
3551,7.484322,10.956236,10.956236,7.484322,2.847692,9.073934,7.484322,13.234727,9.505201,7.484322,2.847692,9.467306,7.484322,12.960884,9.758445,7.484322,2.847692,9.309128,9.309128,8.398247,1.163352,7.487366,7.487366,9.309128,8.395583,1.166755,7.482038,7.485513,9.309128,8.394769,1.167794,7.480410,7.484322
3552,7.461925,10.540065,10.540065,7.461925,2.828466,8.703474,7.461925,13.212619,9.136279,7.461925,2.828466,9.100204,7.461925,12.938231,9.324678,7.461925,2.828466,9.180551,9.180551,8.322807,0.986202,7.465062,7.465062,9.180551,8.320061,0.989359,7.459571,7.463152,9.180551,8.319223,0.990323,7.457894,7.461925
3553,7.534923,10.232643,10.232643,7.534923,2.901440,8.453652,7.534923,13.286317,8.865058,7.534923,2.901440,8.828991,7.534923,13.011313,9.042986,7.534923,2.901440,8.961494,8.961494,8.249808,0.779342,7.538122,7.538122,8.961494,8.247007,0.782409,7.532521,7.536174,8.961494,8.246153,0.783345,7.530811,7.534923
3554,7.615927,9.936705,9.936705,7.615927,2.973996,8.221900,7.615927,13.366766,8.598028,7.615927,2.973996,8.563802,7.615927,13.093031,8.778959,7.615927,2.973996,8.744153,8.744153,8.181663,0.591495,7.619173,7.619173,8.744153,8.178821,0.594484,7.613490,7.617196,8.744153,8.177954,0.595395,7.611756,7.615927
3555,7.719426,9.650672,9.650672,7.719426,3.067763,8.011446,7.719426,13.469723,8.358098,7.719426,3.067763,8.324530,7.719426,13.197361,8.542056,7.719426,3.067763,8.508448,8.508448,8.115576,0.402881,7.722703,7.722703,8.508448,8.112706,0.405824,7.716965,7.720707,8.508448,8.111832,0.406721,7.715215,7.719426
3556,7.709642,9.599213,9.599213,7.709642,3.049342,8.041699,7.709642,13.338948,8.355464,7.709642,3.049342,8.323730,7.709642,13.188165,8.505326,7.709642,3.049342,8.431388,8.431388,8.072155,0.383139,7.712922,7.712922,8.431388,8.069284,0.386200,7.707180,7.710925,8.431388,8.068409,0.387134,7.705430,7.709642
3557,7.939920,9.510295,9.510295,7.939920,3.274319,8.033125,7.939920,10.975794,8.259689,7.939920,3.274319,8.219589,7.939920,13.419149,8.395834,7.939920,3.274319,8.053139,8.053139,7.998156,0.063348,7.943173,7.943173,8.053139,7.995308,0.066630,7.937477,7.941192,8.053139,7.994440,0.067630,7.935741,7.939920
3558,7.808224,10.050999,10.050999,7.808224,3.126353,8.920354,7.808224,9.072087,8.930826,7.808224,3.126353,8.907107,7.808224,13.288311,9.024215,7.808224,3.126353,8.168188,8.168188,7.989725,0.317805,7.811261,7.811261,8.168188,7.987066,0.322540,7.805944,7.809412,8.168188,7.986255,0.323983,7.804323,7.808224
3559,7.544932,10.666610,10.666610,7.544932,2.881388,9.431082,7.544932,9.972866,9.458947,7.544932,2.881388,9.432035,7.544932,13.023399,9.539932,7.544932,2.881388,8.533228,8.533228,8.040564,0.897423,7.547900,7.547900,8.533228,8.037966,0.902155,7.542705,7.546093,8.533228,8.037173,0.903599,7.541118,7.544932
3560,7.449625,11.162037,11.162037,7.449625,2.811276,9.501561,7.449625,13.008026,9.615911,7.449625,2.811276,9.589456,7.449625,12.926266,9.670908,7.449625,2.811276,8.695592,8.695592,8.074069,1.161980,7.452546,7.452546,8.695592,8.071513,1.166759,7.447433,7.450767,8.695592,8.070731,1.168220,7.445871,7.449625
3561,7.290709,11.867654,11.867654,7.290709,2.664816,9.707731,7.290709,13.040954,9.810972,7.290709,2.664816,9.784745,7.290709,12.766270,9.847502,7.290709,2.664816,8.975337,8.975337,8.134463,1.616639,7.293588,7.293588,8.975337,8.131943,1.621483,7.288549,7.291835,8.975337,8.131172,1.622966,7.287006,7.290709
3562,7.306138,11.995135,11.995135,7.306138,2.693528,9.588958,7.306138,13.058626,9.693318,7.306138,2.693528,9.669167,7.306138,12.780725,9.752698,7.306138,2.693528,9.026271,9.026271,8.167618,1.770494,7.308965,7.308965,9.026271,8.165145,1.775593,7.304018,7.307244,9.026271,8.164387,1.777155,7.302503,7.306138
3563,7.211313,11.973896,11.973896,7.211313,2.599913,9.622785,7.211313,12.963096,9.745428,7.211313,2.599913,9.716488,7.211313,12.685724,9.813179,7.211313,2.599913,9.227010,9.227010,8.220563,2.117436,7.214116,7.214116,9.227010,8.218111,2.122594,7.209212,7.212410,9.227010,8.217359,2.124176,7.207708,7.211313
3564,7.162601,11.986607,11.986607,7.162601,2.560684,9.679713,7.162601,12.915405,9.796114,7.162601,2.560684,9.767069,7.162601,12.636243,9.874516,7.162601,2.560684,9.364831,9.364831,8.265110,2.355738,7.165389,7.165389,9.364831,8.262671,2.360962,7.160512,7.163693,9.364831,8.261923,2.362566,7.159015,7.162601
3565,7.127894,11.995209,11.995209,7.127894,2.531110,9.738807,7.127894,12.881168,9.853971,7.127894,2.531110,9.817101,7.127894,12.601107,9.929811,7.127894,2.531110,9.480892,9.480892,8.305782,2.574052,7.130672,7.130672,9.480892,8.303352,2.579375,7.125812,7.128982,9.480892,8.302606,2.581009,7.124320,7.127894
3566,7.106147,11.992932,11.992932,7.106147,2.512942,9.774389,7.106147,12.859770,9.864558,7.106147,2.512942,9.836490,7.106147,12.579061,9.952361,7.106147,2.512942,9.558364,9.558364,8.333647,2.693490,7.108930,7.108930,9.558364,8.331213,2.698844,7.104062,7.107237,9.558364,8.330465,2.700488,7.102567,7.106147
3567,7.137924,12.017332,12.017332,7.137924,2.545743,9.814296,7.137924,12.891993,9.881094,7.137924,2.545743,9.857935,7.137924,12.610774,9.980342,7.137924,2.545743,9.534133,9.534133,8.337425,2.652887,7.140717,7.140717,9.534133,8.334983,2.658301,7.135832,7.139018,9.534133,8.334232,2.659964,7.134332,7.137924
3568,7.149860,12.010667,12.010667,7.149860,2.554616,9.816330,7.149860,12.903572,9.947041,7.149860,2.554616,9.924948,7.149860,12.622965,10.054801,7.149860,2.554616,9.548320,9.548320,8.350484,2.749214,7.152648,7.152648,9.548320,8.348045,2.754811,7.147771,7.150952,9.548320,8.347296,2.756530,7.146273,7.149860
3569,7.519222,10.774395,10.774395,7.519222,2.913040,9.208286,7.519222,13.274658,9.257638,7.519222,2.913040,9.237016,7.519222,12.993438,9.465207,7.519222,2.913040,8.869433,8.869433,8.195735,1.515097,7.522038,7.522038,8.869433,8.193271,1.520638,7.517110,7.520324,8.869433,8.192517,1.522335,7.515601,7.519222
3570,7.387515,10.491057,10.491057,7.387515,2.753040,9.333522,7.387515,13.137323,9.486980,7.387515,2.753040,9.461142,7.387515,12.863804,9.741583,7.387515,2.753040,8.891008,8.891008,8.140723,1.470950,7.390438,7.390438,8.891008,8.138165,1.475963,7.385323,7.388659,8.891008,8.137383,1.477497,7.383758,7.387515
3571,7.410356,10.235890,10.235890,7.410356,2.786614,9.099830,7.410356,13.162091,9.297476,7.410356,2.786614,9.271701,7.410356,12.885888,9.559884,7.410356,2.786614,8.759801,8.759801,8.086565,1.300841,7.413329,7.413329,8.759801,8.083963,1.305869,7.408125,7.411519,8.759801,8.083167,1.307406,7.406534,7.410356
3572,7.627958,9.567566,9.567566,7.627958,2.996426,8.412685,7.627958,13.380548,8.687326,7.627958,2.996426,8.662020,7.627958,13.104297,9.036357,7.627958,2.996426,8.296250,8.296250,7.963644,0.567229,7.631038,7.631038,8.296250,7.960948,0.571827,7.625646,7.629162,8.296250,7.960125,0.573229,7.624001,7.627958
