,Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHX0_EFT[C],GHX0_MFT[C],GHX0_q_ghe[W/m],GHX0_ExFT[C],GHX1_EFT[C],GHX1_MFT[C],GHX1_q_ghe[W/m],GHX1_ExFT[C],GHX2_EFT[C],GHX2_MFT[C],GHX2_q_ghe[W/m],GHX2_ExFT[C],ISHX0_N_EFT[C],ISHX0_N_ExFT[C],ISHX0_HP_EFT[C]
5779,11.629076,15.710282,12.915527,13.170220,13.164541,13.298687,13.212084,11.765166,10.430949,10.318248,11.765166,10.597468,8.418031,9.429770,11.142394,10.098108,7.528342,9.053822,10.655060,14.551122,15.525138
5780,11.109462,15.095702,12.352684,12.528604,12.519649,12.674862,12.560412,11.202018,6.769267,9.843625,11.202018,10.123418,5.374976,9.044818,10.626765,9.667772,4.778940,8.708779,10.179235,13.900142,14.830369
5781,10.893134,14.912829,12.193646,12.327468,12.321665,12.475445,12.372418,10.957751,6.392286,9.543084,10.957751,9.888076,4.833413,8.818401,10.387257,9.448157,4.243400,8.509057,9.949011,13.725505,14.669629
5782,10.624497,14.590431,11.879402,12.031811,12.026307,12.172365,12.063393,10.674411,5.167043,9.285428,10.674411,9.644034,3.833025,8.613656,10.124876,9.225860,3.344358,8.326844,9.705335,13.381984,14.301146
5783,10.416880,14.339966,11.691991,11.837012,11.830855,11.950947,11.880478,10.464199,4.556064,9.047920,10.464199,9.453994,3.249753,8.443790,9.925423,9.051979,2.809803,8.178536,9.517816,13.114073,14.013137
5784,10.197320,14.044216,11.474170,11.606478,11.598751,11.694093,11.667206,10.248027,3.728469,8.828849,10.248027,9.268623,2.573094,8.289219,9.725679,8.884712,2.209391,8.043745,9.333227,12.789600,13.653693
5785,10.079236,13.911684,11.353786,11.499210,11.491385,11.572797,11.556621,10.123577,3.627763,8.690533,10.123577,9.155853,2.449800,8.188129,9.607458,8.781534,2.090832,7.955610,9.222027,12.650864,13.508073
5786,9.957745,13.745050,11.171570,11.379066,11.370443,11.449568,11.441613,10.007033,3.371576,8.572452,10.007033,9.054292,2.239149,8.101551,9.498904,8.689367,1.902588,7.879830,9.121120,12.467619,13.304244
5787,9.839966,13.583494,11.038200,11.223342,11.214146,11.291132,11.282468,9.885832,3.010989,8.489197,9.885832,8.957712,2.000922,8.029592,9.390835,8.603060,1.698354,7.815285,9.023207,12.290245,13.107005
5788,9.906581,13.763006,11.177316,11.378847,11.371267,11.430341,11.414989,9.931716,3.953367,8.448443,9.931716,8.967937,2.568758,8.004159,9.417701,8.606180,2.162945,7.794660,9.038991,12.509349,13.376939
5789,9.927735,13.821306,11.192506,11.379960,11.371179,11.428776,11.356809,9.937495,4.167600,8.518180,9.937495,8.973785,2.829787,8.010075,9.423516,8.608698,2.392589,7.793880,9.043268,12.581135,13.465602
5790,10.318935,14.412590,11.794729,11.810708,11.806007,11.847101,11.710313,10.310426,7.257697,8.910539,10.310426,9.276151,5.362189,8.241875,9.758813,8.870712,4.604348,7.982611,9.344365,13.242643,14.217213
5791,10.591362,14.617051,12.052694,12.052844,12.045782,12.083313,11.972849,10.641341,9.095639,9.309832,10.641341,9.586649,7.204681,8.531957,10.078838,9.153640,6.320099,8.228442,9.647079,13.424209,14.368491
5792,10.937829,14.935696,12.201207,12.495873,12.486080,12.525593,12.437875,11.057085,11.434692,9.676295,11.057085,9.946804,9.194536,8.836523,10.464935,9.481602,8.143242,8.498269,10.006046,13.733176,14.664958
5793,11.250210,15.224303,12.403502,12.864588,12.855111,12.898710,12.829793,11.421469,13.040912,10.013145,11.421469,10.271198,10.651371,9.120927,10.807991,9.781119,9.508717,8.754246,10.328784,14.014486,14.935912
5794,11.513865,15.444793,12.580458,13.137952,13.129035,13.188046,13.130634,11.725775,14.174365,10.320916,11.725775,10.557324,11.789117,9.388874,11.102601,10.050899,10.611177,8.999197,10.611807,14.220039,15.122097
5795,11.854216,15.793142,12.880978,13.496722,13.487170,13.573149,13.531043,12.098010,15.928386,10.664977,12.098010,10.895048,13.371104,9.692087,11.456430,10.367637,12.102114,9.278843,10.948327,14.571883,15.477772
5796,12.145181,16.140918,13.200203,13.800023,13.788986,13.899132,13.863639,12.394516,16.918259,10.925392,12.394516,11.158849,14.229798,9.923182,11.735493,10.614524,12.908952,9.493555,11.212374,14.943602,15.876409
5797,12.414805,16.378893,13.418678,14.068632,14.058790,14.180190,14.150696,12.691443,18.020335,11.232190,12.691443,11.445728,15.383354,10.200013,12.027062,10.889719,14.045065,9.752376,11.496302,15.170315,16.088818
5798,12.697421,16.687311,13.704957,14.371074,14.364794,14.493781,14.468976,12.986061,19.108173,11.503147,12.986061,11.716336,16.361116,10.446611,12.308874,11.146636,14.976091,9.984397,11.766496,15.490195,16.421119
5799,12.944242,16.954934,13.952046,14.628366,14.622489,14.755027,14.727620,13.237407,19.854041,11.747193,13.237407,11.954031,17.098347,10.670656,12.552940,11.374606,15.698885,10.196272,12.003051,15.767817,16.709009
5800,13.084596,17.129786,14.109252,14.776769,14.769118,14.904892,14.872522,13.370225,19.753704,11.867927,13.370225,12.077328,17.000293,10.784431,12.680680,11.493093,15.615577,10.305506,12.126472,15.958965,16.917088
5801,13.227005,17.354671,14.326129,14.937452,14.932491,15.069182,15.025847,13.492513,19.870352,11.959180,13.492513,12.179172,17.019495,10.865830,12.792065,11.587268,15.612871,10.382471,12.229826,16.218542,17.215721
5802,12.576563,16.670109,13.717191,14.174158,14.168249,14.344290,14.271992,12.783821,13.532973,11.295651,12.783821,11.539680,11.313845,10.295539,12.120280,10.989817,10.280085,9.859355,11.592730,15.528061,16.511894
5803,12.248014,16.339436,13.463300,13.810651,13.805625,13.973827,13.897156,12.426395,12.015186,10.955634,12.426395,11.212941,9.913150,9.999487,11.779219,10.682854,8.956612,9.586488,11.267582,15.189309,16.169741
5804,11.660227,15.672212,12.846530,13.110780,13.103007,13.299842,13.200479,11.795475,8.089455,10.390471,11.795475,10.661970,6.526271,9.528466,11.190939,10.174946,5.849683,9.158954,10.716809,14.490480,15.433898
5805,11.382356,15.424974,12.641287,12.850874,12.845767,13.024411,12.933763,11.487374,7.448546,10.040986,11.487374,10.366835,5.770504,9.246295,10.889753,9.897188,5.111469,8.904622,10.426556,14.249754,15.205554
5806,11.071355,15.068925,12.296116,12.534017,12.529194,12.684159,12.588683,11.159139,6.085389,9.729594,11.159139,10.075855,4.611399,8.992572,10.581388,9.628723,4.055371,8.676058,10.136811,13.874987,14.809530
5807,10.828386,14.790839,12.094590,12.307661,12.302260,12.420545,12.358762,10.908609,5.333678,9.458456,10.908609,9.847006,3.904588,8.785403,10.342421,9.417169,3.403087,8.491916,9.910637,13.581633,14.499382
5808,10.589864,14.489960,11.843326,12.081683,12.075046,12.166316,12.143213,10.672414,4.508121,9.201615,10.672414,9.635242,3.179018,8.598070,10.119255,9.223105,2.746774,8.326955,9.701052,13.256298,14.145110
5809,10.426527,14.306205,11.730853,11.888221,11.881183,11.958208,11.943666,10.494169,4.089797,9.044672,10.494169,9.481515,2.857232,8.468861,9.954087,9.082653,2.458774,8.211220,9.547418,13.063853,13.942962
5810,10.268419,14.102547,11.541783,11.708260,11.700302,11.775000,11.767650,10.332796,3.655379,8.897942,10.332796,9.344493,2.517762,8.356191,9.805701,8.958313,2.158773,8.110926,9.410254,12.842913,13.701078
5811,10.136572,13.928676,11.354853,11.563017,11.554643,11.631594,11.623704,10.200376,3.375437,8.777049,10.200376,9.231995,2.296526,8.263615,9.683906,8.856255,1.962783,8.028604,9.297669,12.653279,13.492182
5812,10.174225,14.066954,11.529480,11.631808,11.624644,11.687278,11.672764,10.210385,4.128759,8.748005,10.210385,9.220924,2.793559,8.231464,9.682672,8.841042,2.376189,7.999411,9.289911,12.827165,13.711478
5813,10.191119,14.112476,11.472024,11.670796,11.662608,11.719032,11.651953,10.220876,4.515572,8.789799,10.220876,9.225180,3.141784,8.229484,9.689838,8.841187,2.677805,7.992535,9.293801,12.883074,13.780392
5814,10.596012,14.703857,12.093072,12.108182,12.103781,12.141164,12.013108,10.610188,7.781981,9.207268,10.610188,9.548373,5.889877,8.486557,10.043887,9.123916,5.103066,8.203945,9.614567,13.540345,14.521790
5815,10.836489,14.867426,12.303896,12.305912,12.299021,12.336203,12.228403,10.901212,9.303167,9.574022,10.901212,9.831372,7.499229,8.761532,10.330631,9.384969,6.628778,8.439307,9.889322,13.677990,14.625157
5816,11.193651,15.197162,12.441038,12.767498,12.758005,12.799763,12.714723,11.329211,11.852653,9.943700,11.329211,10.201636,9.646084,9.074061,10.727838,9.723139,8.594914,8.718439,10.258978,13.997670,14.932343
5817,11.524002,15.505503,12.658647,13.151674,13.142541,13.193243,13.126825,11.711681,13.618303,10.296536,11.711681,10.543095,11.245603,9.374509,11.088435,10.039402,10.095120,8.990368,10.598886,14.299348,15.224464
5818,11.796055,15.735406,12.847675,13.425097,13.416496,13.489165,13.433779,12.022684,14.781201,10.611589,12.022684,10.837129,12.418675,9.651574,11.390388,10.317751,11.235865,9.245113,10.889824,14.514750,15.420981
5819,12.120840,16.065758,13.143446,13.763998,13.754682,13.849093,13.808028,12.374930,16.356366,10.941832,12.374930,11.160465,13.861048,9.946000,11.727215,10.622760,12.605471,9.518305,11.211803,14.847949,15.756986
5820,12.396084,16.395101,13.448197,14.054021,14.043201,14.156024,14.121227,12.654001,17.257041,11.186775,12.654001,11.409641,14.635757,10.165282,11.990342,10.856704,13.333493,9.723065,11.461311,15.200403,16.135176
5821,12.653944,16.620819,13.654353,14.311627,14.301944,14.424757,14.395741,12.937886,18.322455,11.480032,12.937886,11.684819,15.748675,10.431751,12.269584,11.121387,14.430645,9.973191,11.733759,15.414498,16.334683
5822,12.937076,16.929433,13.936979,14.613305,14.607139,14.740404,14.716048,13.233370,19.481802,11.750693,13.233370,11.955959,16.784678,10.678548,12.552084,11.378973,15.414220,10.205862,12.004633,15.734407,16.666851
5823,13.197782,17.211401,14.193043,14.884236,14.878499,15.018370,14.991605,13.499783,20.379116,12.007962,13.499783,12.207246,17.656778,10.914709,12.810430,11.619919,16.263053,10.429407,12.254858,16.026556,16.969480
5824,13.386918,17.437136,14.387793,15.084850,15.077503,15.224490,15.193409,13.685342,20.684061,12.177275,13.685342,12.378411,17.925355,11.071481,12.988312,11.783570,16.523785,10.578827,12.426099,16.269374,17.230193
5825,13.513469,17.641013,14.590658,15.218451,15.213645,15.367185,15.325191,13.790570,20.552098,12.255949,13.790570,12.466562,17.731507,11.142553,13.084432,11.865514,16.324108,10.646596,12.515604,16.507064,17.504929
5826,12.946328,17.045968,14.005736,14.565302,14.559882,14.761747,14.695436,13.182433,15.031242,11.669429,13.182433,11.906986,12.671189,10.631539,12.502194,11.338662,11.559355,10.175129,11.959212,15.907676,16.894792
5827,12.605925,16.701754,13.750236,14.176173,14.171520,14.374688,14.303700,12.812654,13.182082,11.321608,12.812654,11.569063,10.994378,10.325471,12.149405,11.020512,9.980352,9.891618,11.622588,15.555937,16.539274
5828,12.001774,16.025498,13.115762,13.453735,13.446658,13.698738,13.608237,12.168659,9.118593,10.729081,12.168659,10.997407,7.418961,9.826155,11.543991,10.490089,6.675639,9.436187,11.052170,14.850584,15.800188
5829,11.717190,15.772594,12.900417,13.175807,13.171195,13.417301,13.335427,11.856457,8.449455,10.377488,11.856457,10.695123,6.634784,9.533788,11.237079,10.203655,5.904022,9.170231,10.754814,14.604316,15.566692
5830,11.390926,15.409697,12.573315,12.821288,12.816964,13.055347,12.969688,11.509281,6.942602,10.048875,11.509281,10.384989,5.344752,9.260697,10.909659,9.916082,4.723348,8.922505,10.445990,14.225734,15.170670
5831,11.159711,15.152879,12.351599,12.630852,12.626173,12.829861,12.776284,11.276656,6.373833,9.777029,11.276656,10.162431,4.735767,9.048206,10.682403,9.707373,4.144147,8.732344,10.227389,13.956678,14.889001
5832,10.927076,14.874483,12.120971,12.418968,12.413370,12.589280,12.569758,11.044673,5.544220,9.519589,11.044673,9.948352,3.985513,8.852032,10.459969,9.508975,3.457198,8.557981,10.016172,13.659788,14.570692
5833,10.764941,14.698355,12.003951,12.250064,12.244191,12.395334,12.383194,10.869454,5.127841,9.355715,10.869454,9.792348,3.648732,8.715242,10.294998,9.364789,3.151109,8.434581,9.860900,13.477064,14.381105
5834,10.590869,14.487673,11.852608,12.045022,12.038290,12.175257,12.169035,10.683479,4.480488,9.197922,10.683479,9.635905,3.159516,8.588332,10.124773,9.222618,2.720928,8.320463,9.703767,13.252174,14.139276
5835,10.429182,14.286006,11.694881,11.854178,11.846835,11.966424,11.959505,10.510026,3.927330,9.060548,10.510026,9.494010,2.752876,8.477993,9.968151,9.094696,2.366606,8.221242,9.560539,13.035110,13.903753
5836,10.457890,14.394661,11.806120,11.948088,11.941786,12.027202,12.014429,10.521295,4.799060,9.028160,10.521295,9.483430,3.335784,8.445565,9.967767,9.079537,2.854844,8.191308,9.553260,13.171779,14.076409
5837,10.456584,14.418196,11.795074,11.930362,11.922926,12.002011,11.941068,10.504534,4.997149,9.068000,10.504534,9.472835,3.588882,8.441137,9.954295,9.067746,3.083960,8.181198,9.540572,13.204619,14.120631
5838,10.806839,14.915815,12.300899,12.307197,12.302880,12.358862,12.233262,10.838059,7.900483,9.442856,10.838059,9.760447,6.102092,8.682835,10.263332,9.322516,5.327469,8.381701,9.824285,13.754502,14.737056
5839,11.059497,15.097903,12.525495,12.532445,12.525781,12.573234,12.469021,11.138741,9.658983,9.808461,11.138741,10.052517,7.886926,8.966293,10.559422,9.593392,7.014213,8.627362,10.108608,13.912167,14.863056
5840,11.369482,15.375783,12.647149,12.928343,12.918879,12.963809,12.879013,11.507656,11.777102,10.136299,11.507656,10.378177,9.699873,9.248698,10.905267,9.893459,8.689324,8.881651,10.433090,14.178657,15.115048
5841,11.601245,15.580624,12.815752,13.185196,13.175716,13.222936,13.153992,11.774064,12.797478,10.394136,11.774064,10.623662,10.668855,9.473259,11.160516,10.123563,9.616730,9.086609,10.676605,14.375167,15.299807
5842,11.751575,15.685972,12.933640,13.319142,13.309887,13.360724,13.301139,11.945243,13.197093,10.589346,11.945243,10.797555,11.170573,9.649868,11.333143,10.291836,10.135155,9.250529,10.847200,14.464700,15.369075
5843,11.913379,15.840695,13.078526,13.493182,13.482697,13.537868,13.491660,12.123550,13.859931,10.755439,12.123550,10.963089,11.756284,9.802629,11.504638,10.449177,10.692560,9.393717,11.012089,14.617247,15.518536
5844,12.112042,16.096262,13.301257,13.727850,13.715656,13.780159,13.740947,12.326144,14.745168,10.911341,12.326144,11.133453,12.430305,9.940761,11.690042,10.606144,11.296458,9.522245,11.184223,14.895499,15.823319
5845,12.284368,16.231160,13.406056,13.907378,13.896380,13.965231,13.932282,12.525364,15.543002,11.118445,12.525364,11.324953,13.261593,10.124543,11.885145,10.789125,12.108334,9.693106,11.373669,15.016464,15.927162
5846,12.432557,16.399375,13.570075,14.071331,14.064105,14.135731,14.107193,12.679781,15.967860,11.252369,12.679781,11.463124,13.610230,10.246467,12.030897,10.919359,12.434306,9.807822,11.512180,15.193689,16.114066
5847,12.582503,16.570967,13.723418,14.229915,14.223091,14.300477,14.268661,12.831707,16.464744,11.394753,12.831707,11.603146,14.076951,10.374586,12.176474,11.052227,12.881731,9.927979,11.651825,15.374534,16.305211
5848,12.851512,16.890457,13.940444,14.540263,14.531989,14.631046,14.596044,13.113543,18.013075,11.631043,13.113543,11.847470,15.383389,10.581396,12.438304,11.279119,14.084647,10.119933,11.897351,15.713996,16.668158
5849,12.974951,17.095855,14.150487,14.672237,14.666796,14.773814,14.726276,13.215302,17.833385,11.704327,13.215302,11.930127,15.168369,10.644952,12.529875,11.354607,13.871184,10.179340,11.981417,15.955554,16.949088
5850,12.533946,16.630749,13.672811,14.152394,14.146422,14.302663,14.229624,12.738528,13.424602,11.247432,12.738528,11.496091,11.185879,10.253655,12.075895,10.948530,10.149865,9.821166,11.549792,15.486407,16.470561
5851,12.237815,16.327350,13.471613,13.801117,13.795972,13.951555,13.873057,12.411749,11.663488,10.950440,12.411749,11.204235,9.637811,9.996722,11.767741,10.676417,8.710442,9.585093,11.258457,15.175891,16.155250
5852,11.664091,15.669476,12.872944,13.103439,13.095364,13.281761,13.178549,11.793609,7.678992,10.408669,11.793609,10.670194,6.228934,9.546778,11.194454,10.185933,5.591888,9.177411,10.723811,14.484934,15.425214
5853,11.410496,15.447814,12.683127,12.866718,12.861463,13.037747,12.944478,11.512139,7.172137,10.079800,11.512139,10.398575,5.575940,9.285011,10.918238,9.930320,4.946794,8.942402,10.457210,14.270353,15.223638
5854,11.120583,15.115036,12.363969,12.562836,12.557925,12.718375,12.621092,11.206305,5.913926,9.791518,11.206305,10.127765,4.508389,9.049224,10.631083,9.680528,3.973400,8.729973,10.187491,13.919858,14.852950
5855,10.882622,14.840948,12.178050,12.326940,12.321399,12.452086,12.388695,10.959821,5.124831,9.530947,10.959821,9.904767,3.784080,8.849713,10.397126,9.474830,3.307928,8.552534,9.966721,13.630326,14.546227
5856,10.644379,14.540621,11.954630,12.090750,12.083865,12.180753,12.156779,10.720344,4.244202,9.283910,10.720344,9.693930,3.032725,8.667515,10.172923,9.282261,2.631621,8.391598,9.757281,13.305674,14.192772
5857,10.498737,14.377539,11.821858,11.948861,11.941737,12.017392,12.002678,10.565565,4.009792,9.128451,10.565565,9.555579,2.818031,8.545594,10.026906,9.155021,2.432708,8.283135,9.620026,13.134870,14.013581
5858,10.359871,14.197078,11.624473,11.815338,11.807484,11.876231,11.868970,10.429197,3.715691,8.989423,10.429197,9.435053,2.565633,8.440910,9.898987,9.044666,2.204785,8.190346,9.500304,12.938573,13.798140
5859,10.218885,14.011880,11.490835,11.622631,11.614070,11.677367,11.669303,10.280090,3.225332,8.890876,10.280090,9.316154,2.237966,8.352219,9.765991,8.937844,1.922707,8.109697,9.379522,12.736975,13.576338
5860,10.124969,13.903862,11.391108,11.509718,11.500751,11.558600,11.540424,10.174802,3.077904,8.809181,10.174802,9.229566,2.130418,8.284331,9.670676,8.859522,1.828219,8.048367,9.292138,12.623464,13.456296
5861,10.024390,13.775165,11.232395,11.317362,11.305535,11.372286,11.275401,10.050401,2.672806,8.825401,10.050401,9.147555,1.969903,8.244709,9.568883,8.787727,1.704391,8.006571,9.204343,12.484530,13.304577
5862,10.030026,13.860451,11.211404,11.228711,11.219452,11.294039,11.024443,9.983029,2.733712,8.941615,9.983029,9.126123,2.249380,8.269216,9.526012,8.771706,1.980054,8.017400,9.174003,12.598094,13.454117
5863,10.141047,14.083084,11.435298,11.435298,11.425645,11.496428,11.268917,10.078347,3.939998,8.887776,10.078347,9.181107,2.969266,8.283868,9.599819,8.817232,2.589843,8.034645,9.234612,12.860352,13.766787
5864,10.142125,14.001151,11.405777,11.420676,11.409905,11.465551,11.271420,10.119481,4.290922,8.967542,10.119481,9.221731,3.344077,8.323982,9.640681,8.853408,2.932558,8.066135,9.273287,12.748638,13.617476
5865,10.257569,14.114513,11.555485,11.578374,11.566786,11.616509,11.477308,10.270065,5.503902,9.062821,10.270065,9.336153,4.257767,8.402241,9.771978,8.953146,3.733111,8.134313,9.389856,12.860707,13.728420
5866,10.336732,14.162075,11.630747,11.654304,11.644688,11.695828,11.582109,10.378978,6.088578,9.175846,10.378978,9.430527,4.799735,8.482077,9.873137,9.037698,4.227833,8.202258,9.483266,12.897129,13.750595
5867,10.434381,14.286505,11.754151,11.784752,11.774158,11.835139,11.748107,10.491908,6.703865,9.235709,10.491908,9.513541,5.221174,8.535175,9.970112,9.109832,4.590995,8.249551,9.568648,13.031581,13.897314
5868,10.615624,14.503074,11.850049,12.053028,12.044585,12.134401,12.066962,10.713591,8.139946,9.360220,10.713591,9.673938,6.253067,8.634285,10.159109,9.248027,5.479766,8.336946,9.733938,13.260681,14.142367
